route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10
50,9655,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9656,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9657,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9658,19440.0::38880.0::213.94366197183098,39660.0::57540.0::215.4,57960.0::71580.0::196.784140969163,72120.0::87660.0::213.82978723404256,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9659,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9677,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9678,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9679,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9680,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9685,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9682,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,9683,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2659,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2661,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2662B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2663,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2669,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2665,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,5152,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,5161,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,1085,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2524,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,5159,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,5757,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2672,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2670,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2671,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
50,2500,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5010,21660.0::40680.0::210.37854889589906,41280.0::58440.0::266.2237762237762,58800.0::79140.0::174.9785407725322,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2869,21720.0::40740.0::210.37854889589906,41340.0::58500.0::266.2237762237762,58860.0::79200.0::174.9785407725322,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5006,21765.0::40796.0::210.47456781041458,41396.0::58567.0::266.2105002620698,58927.0::79256.0::174.78992769704345,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5007F,21830.0::40878.0::210.66363922721547,41478.0::58665.0::266.2037877465526,59025.0::79338.0::174.5305310685874,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5008F,21901.0::41566.0::213.60983981693363,42166.0::59131.0::263.1896551724138,59491.0::79426.0::174.10773480662982,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5009F,21960.0::41640.0::213.84146341463415,42240.0::58860.0::265.01805054151623,59220.0::79500.0::174.05172413793105,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5822F,24840.0::42540.0::232.57627118644066,43140.0::60300.0::261.8181818181818,60660.0::87180.0::195.47085201793723,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5824,24917.0::42617.0::231.7561581920904,43217.0::60396.0::262.13635834449036,60756.0::87257.0::195.16506997979192,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5860,24966.0::42666.0::231.29225988700566,43266.0::60458.0::262.3657515123313,60818.0::87306.0::194.9709319748277,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1961G,25032.0::41532.0::225.77169696969696,42132.0::59461.0::270.41724854290493,59821.0::87372.0::193.63128859898688,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1962F,25080.0::41580.0::225.4909090909091,42180.0::59520.0::270.6228373702422,59880.0::87420.0::193.5,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2166F,25143.0::41643.0::225.2389090909091,42243.0::59604.0::270.96137895282527,59964.0::87483.0::193.27216774462758,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1964F,25221.0::41721.0::225.0750303030303,42321.0::59708.0::271.4145338471272,60068.0::87561.0::193.03173552567407,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5853G,25260.0::42960.0::230.135593220339,43560.0::60840.0::263.9583333333333,61200.0::87600.0::193.98190045248867,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1985G,25320.0::42420.0::227.68421052631578,43020.0::60180.0::261.1888111888112,60540.0::87660.0::193.26180257510728,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5058F,25440.0::41340.0::231.28301886792454,41940.0::58500.0::272.82608695652175,58860.0::87780.0::201.8552036199095,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5059,25538.0::41438.0::231.28301886792454,42038.0::58598.0::272.82608695652175,58958.0::87878.0::201.8552036199095,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5060,25620.0::42720.0::236.10526315789474,43320.0::60120.0::262.92857142857144,60480.0::87960.0::204.51776649746193,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6424F,25740.0::42840.0::236.10526315789474,43440.0::60240.0::262.92857142857144,60600.0::88080.0::204.51776649746193,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6209,25817.0::47142.0::248.8493552168816,47742.0::70482.0::223.7730870712401,71682.0::88157.0::285.55555555555554,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0722,25920.0::43080.0::236.64335664335664,43680.0::60480.0::262.92857142857144,60840.0::88260.0::204.51776649746193,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0723,26001.0::41948.0::231.53599423088983,42548.0::59121.0::273.0878235684547,59481.0::88328.0::201.58862383935985,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0724,26102.0::47432.0::248.54430379746836,48032.0::70772.0::223.97097625329815,71972.0::88412.0::285.55555555555554,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0725,26175.0::43292.0::235.63384354735058,43892.0::60735.0::263.8440004749748,61095.0::88472.0::203.59043050012735,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0726,26280.0::42180.0::230.37735849056602,42780.0::59400.0::274.115523465704,59760.0::88560.0::200.72727272727272,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6601,21900.0::40560.0::229.87138263665594,41160.0::58800.0::248.9795918367347,59220.0::88680.0::199.6551724137931,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2401F,22046.0::40722.0::239.447847504819,41322.0::58259.0::251.91146602113716,58619.0::84746.0::206.71475730972938,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6608G,22124.0::40809.0::239.63138881455714,41409.0::58354.0::251.9157568604308,58714.0::84824.0::206.65941923774955,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6649F,18488.0::30523.0::156.45438221877123,30883.0::44503.0::265.50660792951544,45103.0::59177.0::222.88055989768367,59597.0::84908.0::207.85990496477143,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6604F,18600.0::31007.0::157.3091087995502,31367.0::45227.0::269.2207792207792,45827.0::59733.0::217.42708183517905,60093.0::85020.0::208.59371303025182,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1984G,19260.0::40380.0::225.67741935483872,40980.0::57780.0::267.2142857142857,58140.0::72960.0::197.3684210526316,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1926G,19326.0::39846.0::236.4,40446.0::57518.0::270.282099343955,57878.0::73026.0::196.62899392659097,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2165F,19430.0::38630.0::228.9928057553957,39290.0::56595.0::278.57650967928345,56835.0::73130.0::196.73559374041116,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5817F,19500.0::39360.0::232.83737024221455,40020.0::57420.0::273.51724137931035,57780.0::73200.0::195.52529182879377,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5825,19572.0::38772.0::228.87685851318946,39432.0::56485.0::281.3870579956606,56859.0::73272.0::194.54770608663864,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5826,19645.0::39505.0::232.68200692041523,40165.0::57018.0::278.0925947902451,57258.0::73345.0::194.89118542922856,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5823,19707.0::38907.0::228.85767386091126,39567.0::56333.0::284.3996182750805,56753.0::73407.0::193.37384412153236,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1110,19800.0::39000.0::228.9928057553957,39660.0::56520.0::285.37366548042706,56940.0::73500.0::192.82608695652175,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6654F,22549.0::42376.0::216.3933272809805,42976.0::59970.0::263.4493350594327,60330.0::80102.0::172.60161817102139,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6653F,22649.0::41901.0::213.93642218990234,42501.0::59387.0::268.5169963283193,59747.0::80215.0::173.044678147939,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6650G,22723.0::40194.0::221.4412741113846,40794.0::57389.0::283.8392588128954,57749.0::73939.0::182.11237785016286,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6659F,22810.0::40903.0::224.32446249930913,41503.0::57869.0::281.16204326041793,58169.0::74036.0::182.3599188128036,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6657,22920.0::39840.0::219.36170212765958,40440.0::56940.0::289.41818181818184,57300.0::74160.0::181.23595505617976,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0702,23040.0::39420.0::242.74725274725276,40020.0::55560.0::298.95752895752895,56040.0::72000.0::197.593984962406,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0703,23134.0::40114.0::244.7703180212014,40714.0::56494.0::294.4106463878327,56854.0::72094.0::198.4251968503937,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0704,23204.0::38984.0::240.5703422053232,39584.0::55724.0::298.996282527881,56204.0::72164.0::197.593984962406,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0705,23298.0::40278.0::244.7703180212014,40878.0::56658.0::294.4106463878327,57018.0::72258.0::198.4251968503937,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,0706,23400.0::38520.0::236.66666666666666,39180.0::55380.0::300.0,55920.0::72360.0::198.83211678832117,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6253,23506.0::39286.0::240.5703422053232,39886.0::56026.0::298.996282527881,56506.0::72466.0::197.593984962406,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6423F,23640.0::40020.0::242.74725274725276,40620.0::56160.0::298.95752895752895,56640.0::72600.0::197.593984962406,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5024,23718.0::38838.0::236.69054232804234,39498.0::55098.0::300.0,55698.0::72678.0::201.0495288574794,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5025,23797.0::38917.0::236.7672619047619,39577.0::55177.0::300.0,55777.0::72757.0::201.04717314487633,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5026,23880.0::39000.0::236.9047619047619,39660.0::55260.0::300.0,55860.0::72840.0::201.09540636042402,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5076F,19260.0::31440.0::159.31034482758622,31800.0::45960.0::265.6779661016949,46560.0::60540.0::217.72532188841203,60900.0::85680.0::216.34615384615384,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5077,19326.0::39426.0::190.92897603485838,40026.0::57982.0::252.4575629316106,58342.0::71302.0::186.94444444444446,73566.0::85746.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5078F,19414.0::31272.0::159.17394742043882,31632.0::44952.0::260.3786786786787,45552.0::60312.0::224.6341463414634,60732.0::85834.0::215.3271028037383,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5079,19471.0::31343.0::159.43071456770627,31703.0::45623.0::262.1770114942529,46223.0::60803.0::221.11111111111111,61163.0::85891.0::216.34615384615384,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5080,19500.0::31740.0::160.28571428571428,32100.0::46260.0::265.93220338983053,46860.0::61200.0::216.77824267782427,61560.0::85920.0::225.42056074766356,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5081F,19560.0::32160.0::160.939226519337,32520.0::46320.0::268.17391304347825,46920.0::61260.0::216.77824267782427,61620.0::85980.0::225.42056074766356,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1290,21420.0::38580.0::216.92307692307693,39180.0::55740.0::283.2608695652174,56100.0::72360.0::183.85214007782102,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5402,21480.0::39256.0::219.97119711971197,39856.0::56416.0::278.04347826086956,56776.0::72436.0::184.97975708502025,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5399F,21537.0::38726.0::217.39138402466693,39326.0::55886.0::283.2608695652174,56246.0::72506.0::183.85214007782102,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5403,21591.0::39994.0::223.00518937129814,40594.0::57274.0::273.021582733813,57634.0::72574.0::185.2340425531915,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5471,23359.0::40355.0::223.43657331136737,40955.0::57575.0::268.2671480144404,57935.0::73879.0::203.74096544447374,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5398F,23432.0::40442.0::223.5185185185185,41042.0::57302.0::270.22140221402213,57662.0::73952.0::203.1237911025145,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5472,23500.0::40524.0::223.61184210526315,41124.0::57384.0::270.22140221402213,57744.0::74020.0::203.06969540526586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,1289,23580.0::41220.0::226.3265306122449,41820.0::58200.0::265.16483516483515,58620.0::74100.0::203.3877551020408,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2848F,18720.0::31860.0::158.8421052631579,32220.0::45960.0::275.2401746724891,46560.0::59880.0::212.16216216216216,60240.0::85140.0::208.4771573604061,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6607,18805.0::31964.0::159.1899903669323,32324.0::46055.0::275.03025999563033,46655.0::59984.0::212.42707629979742,60344.0::85225.0::208.31940563881128,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5071,18903.0::30644.0::156.66838316168383,31004.0::44364.0::261.16766467065867,44964.0::59324.0::224.59610027855155,59684.0::85323.0::207.3926868044515,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5072,18985.0::31464.0::158.6153738709377,31824.0::45655.0::268.5576241775721,46255.0::60204.0::216.7768657251416,60564.0::85405.0::207.99257908574336,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5089,19046.0::31898.0::159.57667386609072,32258.0::45722.0::270.7700534759358,46322.0::60278.0::216.98538263112638,60638.0::85466.0::207.88594704684317,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5074F,19191.0::38683.0::187.44372465074358,39283.0::56676.0::257.6326395676422,57036.0::71143.0::187.36403912951016,73423.0::85611.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5011F,22022.0::41717.0::214.12036049758822,42317.0::58937.0::265.01805054151623,59297.0::79562.0::173.87809085681425,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5015,22155.0::41883.0::214.78107258718572,42483.0::59463.0::263.2155477031802,59823.0::79695.0::173.37234042553192,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5013F,22209.0::41951.0::215.05733968189645,42551.0::59171.0::265.01805054151623,59531.0::79749.0::173.40344877240983,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,5014,22285.0::42046.0::215.4547087697991,42646.0::59266.0::265.01805054151623,59626.0::79825.0::173.20848043807192,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,6651,22364.0::42145.0::215.9310196653354,42745.0::59365.0::265.01805054151623,59725.0::79904.0::173.03893294881038,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
15,2851F,22440.0::42240.0::216.36363636363637,42840.0::59460.0::265.01805054151623,59820.0::79980.0::172.85714285714286,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2735,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2736,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2462,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2463,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2333,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2465,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2467,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1125,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1126,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1127,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2840,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2787,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2788,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2739,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1167,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1168,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1169,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1801,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2402,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2334B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2404,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,5115,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2738,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2734,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1015,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,5915,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,5719,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2952B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2732,22680.0::43140.0::283.3333333333333,44040.0::64500.0::230.0,65040.0::85380.0::241.92118226600985,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2616B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,2939B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,5152,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,5161,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
31,1085,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2647,22380.0::45600.0::269.2248062015504,46200.0::69480.0::262.11340206185565,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2648,22411.0::45631.0::269.18621877691646,46231.0::69511.0::262.0955326460481,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,1204,22444.0::46264.0::269.933879093199,46864.0::69544.0::261.0813492063492,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,1205,22556.0::46376.0::269.85961376994123,46976.0::69656.0::261.0800705467372,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,1206,22620.0::46440.0::269.84886649874056,47040.0::69720.0::261.1111111111111,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2564,22723.0::46577.0::269.92282216818984,47177.0::69857.0::261.0721340388007,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2565,22800.0::46080.0::269.3814432989691,46680.0::69960.0::262.11340206185565,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2566B,22895.0::46223.0::269.7654320987654,46823.0::70079.0::261.8390092879257,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2567,22925.0::46268.0::269.92051150237756,46868.0::70117.0::261.7635382166975,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2568,22963.0::46924.0::270.86271441091776,47524.0::70164.0::260.6537102473498,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2569,23040.0::46440.0::270.61538461538464,47040.0::70260.0::261.47286821705427,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2570,23092.0::46543.0::271.2755319602576,47143.0::70346.0::261.33144420980045,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2571,23157.0::47274.0::272.90801094663516,47874.0::70455.0::260.17893361675743,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2572,23195.0::46750.0::272.8060072171514,47350.0::70519.0::261.16727092235317,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2573B,23220.0::47400.0::273.8709677419355,48000.0::70560.0::260.1063829787234,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,1767,23340.0::46920.0::273.206106870229,47520.0::70680.0::260.98445595854923,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2575,23439.0::47652.0::274.1856647255606,48252.0::70796.0::259.80912881476223,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
52,2576,23533.0::47777.0::274.5418247813892,48377.0::70905.0::259.70241477272725,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
