Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus
004t,"2","15","0726",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147799.00000000000,169575.00000000000,T,"4",GARE DU NORD
004t,"2","16","0626",LEMONNIER,LEMONNIER,Lemonnier,Lemonnier,148074.00000000000,169999.00000000000,T,"4",GARE DU NORD
004t,"2","17","0616",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148379.00000000000,170454.00000000000,T,"4",GARE DU NORD
004t,"2","18","0606",BOURSE,BEURS,Bourse,Beurs,148641.00000000000,170854.00000000000,T,"4",GARE DU NORD
004t,"2","19","0506",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148920.00000000000,171261.00000000000,T,"4",GARE DU NORD
004t,"2","20","0516",ROGIER,ROGIER,Rogier,Rogier,149277.70000000001,171726.70000000001,T,"4",GARE DU NORD
004t,"2","21","0526",GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149419.00000000000,172259.00000000000,T,"4",GARE DU NORD
007t,"1","1",6421F,VANDERKINDERE,VANDERKINDERE,Vanderkindere,Vanderkindere,148548.00000000000,166993.00000000000,T,"7",HEYSEL
007t,"1","2",5221F,CHURCHILL,CHURCHILL,Churchill,Churchill,148896.00000000000,166844.00000000000,T,"7",HEYSEL
007t,"1","3",9963F,CHURCHILL,CHURCHILL,Churchill,Churchill,148976.00000000000,166822.00000000000,T,"7",HEYSEL
007t,"1","4",5222F,CHURCHILL,CHURCHILL,Churchill,Churchill,149056.00000000000,166804.00000000000,T,"7",HEYSEL
007t,"1","5","5253",CAVELL,CAVELL,Cavell,Cavell,149275.00000000000,166773.00000000000,T,"7",HEYSEL
007t,"1","6","5254",GOSSART,GOSSART,Gossart,Gossart,149614.00000000000,166779.00000000000,T,"7",HEYSEL
007t,"1","7",5255F,LONGCHAMP,LONGCHAMP,Longchamp,Longchamp,149937.00000000000,166837.00000000000,T,"7",HEYSEL
007t,"1","8",5256F,BASCULE,BASCULE,Bascule,Bascule,149985.89999999999,167180.00000000000,T,"7",HEYSEL
007t,"1","9",1048F,LEGRAND,LEGRAND,Legrand,Legrand,150212.00000000000,167236.00000000000,T,"7",HEYSEL
007t,"1","10","5258",CAMBRE-ETOILE,TER KAMEREN-STER,Cambre-Étoile,Ter Kameren-Ster,150615.00000000000,167339.00000000000,T,"7",HEYSEL
007t,"1","11","3480",BUYL,BUYL,Buyl,Buyl,150815.79999999999,167621.00000000000,T,"7",HEYSEL
007t,"1","12",5264F,ROFFIAEN,ROFFIAEN,Roffiaen,Roffiaen,151021.10000000001,167729.29999999999,T,"7",HEYSEL
007t,"1","13","5261",ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151453.00000000000,167995.00000000000,T,"7",HEYSEL
007t,"1","14",5265F,VUB,VUB,VUB,VUB,151781.00000000000,168257.00000000000,T,"7",HEYSEL
007t,"1","15","5267",ARSENAL,ARSENAAL,Arsenal,Arsenaal,152042.70000000001,168461.70000000001,T,"7",HEYSEL
007t,"1","16","5352",PETILLON,PETILLON,Pétillon,Pétillon,152399.00000000000,168792.00000000000,T,"7",HEYSEL
007t,"1","17","0906",BOILEAU,BOILEAU,Boileau,Boileau,152593.00000000000,169250.00000000000,T,"7",HEYSEL
007t,"1","18","0806",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152724.00000000000,169683.00000000000,T,"7",HEYSEL
007t,"1","19","0816",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152581.50000000000,170388.29999999999,T,"7",HEYSEL
007t,"1","20","0826",DIAMANT,DIAMANT,Diamant,Diamant,152355.29999999999,170999.89999999999,T,"7",HEYSEL
007t,"1","21",2243F,MEISER,MEISER,Meiser,Meiser,152109.00000000000,171613.00000000000,T,"7",HEYSEL
007t,"1","22",5354H,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152021.00000000000,171851.00000000000,T,"7",HEYSEL
007t,"1","23","5355",CHAZAL,CHAZAL,Chazal,Chazal,151590.00000000000,172305.00000000000,T,"7",HEYSEL
007t,"1","24","5356",HELIOTROPES,HELIOTROPEN,Héliotropes,Heliotropen,151202.00000000000,172570.00000000000,T,"7",HEYSEL
007t,"1","25","5357",LOUIS BERTRAND,LOUIS BERTRAND,Louis Bertrand,Louis Bertrand,151171.00000000000,172930.00000000000,T,"7",HEYSEL
007t,"1","26",5350G,HOP. PAUL BRIEN,PAUL BRIEN-ZKH.,Hôpital Paul Brien,Paul Brien-ziekenhuis,151122.00000000000,173173.00000000000,T,"7",HEYSEL
007t,"1","27","5359",DEMOLDER,DEMOLDER,Demolder,Demolder,150780.00000000000,173542.00000000000,T,"7",HEYSEL
007t,"1","28",6456F,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150625.00000000000,173655.00000000000,T,"7",HEYSEL
007t,"1","29",5759F,DOCKS BRUXSEL,DOCKS BRUXSEL,Docks Bruxsel,Docks Bruxsel,150426.00000000000,174356.00000000000,T,"7",HEYSEL
007t,"1","30",5770F,VAN PRAET,VAN PRAET,Van Praet,Van Praet,150341.00000000000,174545.00000000000,T,"7",HEYSEL
007t,"1","31","5771",HEEMBEEK,HEEMBEEK,Heembeek,Heembeek,150438.00000000000,175384.00000000000,T,"7",HEYSEL
007t,"1","32","5772",BUISSONNETS,BRAAMBOSJES,Buissonnets,Braambosjes,149971.00000000000,175688.00000000000,T,"7",HEYSEL
007t,"1","33","5773",ARAUCARIA,ARAUCARIA,Araucaria,Araucaria,149564.00000000000,175928.00000000000,T,"7",HEYSEL
007t,"1","34","5806",DE WAND,DE WAND,De Wand,De Wand,149158.00000000000,176117.00000000000,T,"7",HEYSEL
007t,"1","35",2635F,SAINT-LAMBERT,SINT-LAMBERTUS,Saint-Lambert,Sint-Lambertus,148291.00000000000,175611.00000000000,T,"7",HEYSEL
007t,"1","36",9051F,HEYSEL,HEIZEL,Heysel,Heizel,147790.39999999999,176273.70000000001,T,"7",HEYSEL
007t,"2","1",9056F,HEYSEL,HEIZEL,Heysel,Heizel,147847.79999999999,176230.39999999999,T,"7",VANDERKINDERE
007t,"2","2",2636F,SAINT-LAMBERT,SINT-LAMBERTUS,Saint-Lambert,Sint-Lambertus,148403.00000000000,175613.00000000000,T,"7",VANDERKINDERE
007t,"2","3",5700G,DE WAND,DE WAND,De Wand,De Wand,149205.70000000001,176083.50000000000,T,"7",VANDERKINDERE
007t,"2","4",5704F,ARAUCARIA,ARAUCARIA,Araucaria,Araucaria,149662.50000000000,175835.70000000001,T,"7",VANDERKINDERE
007t,"2","5","5705",BUISSONNETS,BRAAMBOSJES,Buissonnets,Braambosjes,150008.00000000000,175660.00000000000,T,"7",VANDERKINDERE
007t,"2","6","5706",HEEMBEEK,HEEMBEEK,Heembeek,Heembeek,150457.00000000000,175346.00000000000,T,"7",VANDERKINDERE
007t,"2","7","5707",VAN PRAET,VAN PRAET,Van Praet,Van Praet,150320.00000000000,174580.00000000000,T,"7",VANDERKINDERE
007t,"2","8",5758F,DOCKS BRUXSEL,DOCKS BRUXSEL,Docks Bruxsel,Docks Bruxsel,150428.00000000000,174312.00000000000,T,"7",VANDERKINDERE
007t,"2","9",6457F,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150659.00000000000,173625.00000000000,T,"7",VANDERKINDERE
007t,"2","10","5303",DEMOLDER,DEMOLDER,Demolder,Demolder,150830.00000000000,173492.00000000000,T,"7",VANDERKINDERE
007t,"2","11",5317G,HOP. PAUL BRIEN,PAUL BRIEN-ZKH.,Hôpital Paul Brien,Paul Brien-ziekenhuis,151168.00000000000,173071.00000000000,T,"7",VANDERKINDERE
007t,"2","12",5305G,LOUIS BERTRAND,LOUIS BERTRAND,Louis Bertrand,Louis Bertrand,151150.00000000000,172786.00000000000,T,"7",VANDERKINDERE
007t,"2","13",5306G,HELIOTROPES,HELIOTROPEN,Héliotropes,Heliotropen,151280.00000000000,172461.00000000000,T,"7",VANDERKINDERE
007t,"2","14",5307G,CHAZAL,CHAZAL,Chazal,Chazal,151712.00000000000,172227.00000000000,T,"7",VANDERKINDERE
007t,"2","15",5308F,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152029.00000000000,171818.00000000000,T,"7",VANDERKINDERE
007t,"2","16",2246F,MEISER,MEISER,Meiser,Meiser,152127.00000000000,171559.00000000000,T,"7",VANDERKINDERE
007t,"2","17","0821",DIAMANT,DIAMANT,Diamant,Diamant,152371.50000000000,170948.29999999999,T,"7",VANDERKINDERE
007t,"2","18","0811",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152595.10000000001,170339.10000000001,T,"7",VANDERKINDERE
007t,"2","19","0801",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152707.00000000000,169635.00000000000,T,"7",VANDERKINDERE
007t,"2","20","0901",BOILEAU,BOILEAU,Boileau,Boileau,152566.70000000001,169171.29999999999,T,"7",VANDERKINDERE
007t,"2","21","5312",PETILLON,PETILLON,Pétillon,Pétillon,152365.00000000000,168764.00000000000,T,"7",VANDERKINDERE
007t,"2","22","5311",ARSENAL,ARSENAAL,Arsenal,Arsenaal,152003.00000000000,168443.00000000000,T,"7",VANDERKINDERE
007t,"2","23",5266F,VUB,VUB,VUB,VUB,151744.00000000000,168234.00000000000,T,"7",VANDERKINDERE
007t,"2","24","5205",ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151414.00000000000,167973.00000000000,T,"7",VANDERKINDERE
007t,"2","25",5200F,ROFFIAEN,ROFFIAEN,Roffiaen,Roffiaen,150909.00000000000,167694.00000000000,T,"7",VANDERKINDERE
007t,"2","26","3481",BUYL,BUYL,Buyl,Buyl,150695.00000000000,167442.60000000001,T,"7",VANDERKINDERE
007t,"2","27","5208",CAMBRE-ETOILE,TER KAMEREN-STER,Cambre-Étoile,Ter Kameren-Ster,150532.00000000000,167326.00000000000,T,"7",VANDERKINDERE
007t,"2","28",1049F,LEGRAND,LEGRAND,Legrand,Legrand,150163.00000000000,167231.00000000000,T,"7",VANDERKINDERE
007t,"2","29","5210",BASCULE,BASCULE,Bascule,Bascule,149934.00000000000,167171.00000000000,T,"7",VANDERKINDERE
007t,"2","30","5211",LONGCHAMP,LONGCHAMP,Longchamp,Longchamp,149893.00000000000,166831.00000000000,T,"7",VANDERKINDERE
007t,"2","31","5212",GOSSART,GOSSART,Gossart,Gossart,149495.00000000000,166772.00000000000,T,"7",VANDERKINDERE
007t,"2","32","5213",CAVELL,CAVELL,Cavell,Cavell,149153.00000000000,166790.00000000000,T,"7",VANDERKINDERE
007t,"2","33",5220F,CHURCHILL,CHURCHILL,Churchill,Churchill,149007.00000000000,166818.00000000000,T,"7",VANDERKINDERE
007t,"2","34",9969F,CHURCHILL,CHURCHILL,Churchill,Churchill,148936.00000000000,166838.00000000000,T,"7",VANDERKINDERE
007t,"2","35",5219F,CHURCHILL,CHURCHILL,Churchill,Churchill,148867.00000000000,166856.00000000000,T,"7",VANDERKINDERE
007t,"2","36",6421F,VANDERKINDERE,VANDERKINDERE,Vanderkindere,Vanderkindere,148548.00000000000,166993.00000000000,T,"7",VANDERKINDERE
008t,"1","1","6314",LOUISE,LOUIZA,Louise,Louiza,149043.00000000000,169473.00000000000,T,"8",ROODEBEEK
008t,"1","2","5405",STEPHANIE,STEFANIA,Stéphanie,Stefania,149225.00000000000,169174.00000000000,T,"8",ROODEBEEK
008t,"1","3","5406",DEFACQZ,DEFACQZ,Defacqz,Defacqz,149544.00000000000,168687.00000000000,T,"8",ROODEBEEK
008t,"1","4","5404",BAILLI,BALJUW,Bailli,Baljuw,149670.00000000000,168490.00000000000,T,"8",ROODEBEEK
008t,"1","5","5408",VLEURGAT,VLEURGAT,Vleurgat,Vleurgat,149950.00000000000,168061.00000000000,T,"8",ROODEBEEK
008t,"1","6","5409",ABBAYE,ABDIJ,Abbaye,Abdij,150140.00000000000,167610.00000000000,T,"8",ROODEBEEK
008t,"1","7",1047F,LEGRAND,LEGRAND,Legrand,Legrand,150220.00000000000,167280.00000000000,T,"8",ROODEBEEK
008t,"1","8","5258",CAMBRE-ETOILE,TER KAMEREN-STER,Cambre-Étoile,Ter Kameren-Ster,150615.00000000000,167339.00000000000,T,"8",ROODEBEEK
008t,"1","9",2397F,BUYL,BUYL,Buyl,Buyl,150840.00000000000,167445.00000000000,T,"8",ROODEBEEK
008t,"1","10",5407F,ULB,ULB,ULB,ULB,151083.00000000000,167069.00000000000,T,"8",ROODEBEEK
008t,"1","11",5413F,SOLBOSCH,SOLBOS,Solbosch,Solbos,151205.00000000000,166673.00000000000,T,"8",ROODEBEEK
008t,"1","12",5414F,MARIE-JOSE,MARIE-JOSE,Marie-José,Marie-José,151331.00000000000,166215.00000000000,T,"8",ROODEBEEK
008t,"1","13",5415F,BRESIL,BRAZILIE,Brésil,Brazilië,151539.00000000000,165797.89999999999,T,"8",ROODEBEEK
008t,"1","14",5416F,BOONDAEL GARE,BOONDAAL STATION,Boondael Gare,Boondaal Station,151741.00000000000,165635.00000000000,T,"8",ROODEBEEK
008t,"1","15","5418",HIPPOD. BOITSFORT,RENBAAN BOSVOORDE,Hippodrome de Boitsfort,Renbaan van Bosvoorde,152025.00000000000,165160.00000000000,T,"8",ROODEBEEK
008t,"1","16","5419",COCCINELLES,LIEVEHEERSB.,Coccinelles,Lieveheersbeestjes,152320.00000000000,165093.00000000000,T,"8",ROODEBEEK
008t,"1","17",5420F,BOITSFORT GARE,BOSVOORDE STATION,Boitsfort Gare,Bosvoorde Station,152754.00000000000,164999.00000000000,T,"8",ROODEBEEK
008t,"1","18","5421",DELLEUR,DELLEUR,Delleur,Delleur,153160.00000000000,165031.00000000000,T,"8",ROODEBEEK
008t,"1","19","5422",WIENER,WIENER,Wiener,Wiener,153525.00000000000,165305.00000000000,T,"8",ROODEBEEK
008t,"1","20","5423",FAUCONNERIE,VALKERIJ,Fauconnerie,Valkerij,153803.00000000000,165619.00000000000,T,"8",ROODEBEEK
008t,"1","21","2077",TENREUKEN,TENREUKEN,Tenreuken,Tenreuken,154086.00000000000,166072.00000000000,T,"8",ROODEBEEK
008t,"1","22","2086",PARC SENY,SENY-PARK,Parc Seny,Seny-park,154147.00000000000,166522.00000000000,T,"8",ROODEBEEK
008t,"1","23","5426",HERRMANN-DEBROUX,HERRMANN-DEBROUX,Herrmann-Debroux,Herrmann-Debroux,154163.00000000000,166828.00000000000,T,"8",ROODEBEEK
008t,"1","24",5269F,AUDERGHEM-SHOP.,OUDERGEM-SHOP.,Auderghem-Shopping,Oudergem-Shopping,154047.00000000000,167318.00000000000,T,"8",ROODEBEEK
008t,"1","25",5270F,ROND-PT SOUVERAIN,VORSTRONDPUNT,Rond-point du Souverain,Vorstrondpunt,154252.00000000000,167654.00000000000,T,"8",ROODEBEEK
008t,"1","26",5271F,EMPAIN,EMPAIN,Empain,Empain,154447.00000000000,168285.00000000000,T,"8",ROODEBEEK
008t,"1","27",5272F,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154497.00000000000,169103.00000000000,T,"8",ROODEBEEK
008t,"1","28",5223F,PARC DES SOURCES,BRONNENPARK,Parc des Sources,Bronnenpark,154671.89999999999,169637.29999999999,T,"8",ROODEBEEK
008t,"1","29",5225F,VOOT,VOOT,Voot,Voot,154787.50000000000,170019.29999999999,T,"8",ROODEBEEK
008t,"1","30",5227F,WOLUWE SHOPPING,WOLUWE SHOPPING,Woluwe Shopping,Woluwe Shopping,154904.89999999999,170468.00000000000,T,"8",ROODEBEEK
008t,"1","31",5229F,ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154759.20000000001,170793.39999999999,T,"8",ROODEBEEK
008t,"2","1",5230F,ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154799.29999999999,170801.20000000001,T,"8",LOUISE
008t,"2","2",5228F,WOLUWE SHOPPING,WOLUWE SHOPPING,Woluwe Shopping,Woluwe Shopping,154893.39999999999,170429.00000000000,T,"8",LOUISE
008t,"2","3",5226F,VOOT,VOOT,Voot,Voot,154726.89999999999,169901.39999999999,T,"8",LOUISE
008t,"2","4",5224F,PARC DES SOURCES,BRONNENPARK,Parc des Sources,Bronnenpark,154659.89999999999,169603.50000000000,T,"8",LOUISE
008t,"2","5",5281G,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154519.89999999999,169001.79999999999,T,"8",LOUISE
008t,"2","6",5282F,EMPAIN,EMPAIN,Empain,Empain,154423.00000000000,168175.00000000000,T,"8",LOUISE
008t,"2","7",5283F,ROND-PT SOUVERAIN,VORSTRONDPUNT,Rond-point du Souverain,Vorstrondpunt,154221.00000000000,167643.00000000000,T,"8",LOUISE
008t,"2","8",5284F,AUDERGHEM-SHOP.,OUDERGEM-SHOP.,Auderghem-Shopping,Oudergem-Shopping,154029.00000000000,167284.00000000000,T,"8",LOUISE
008t,"2","9","5427",HERRMANN-DEBROUX,HERRMANN-DEBROUX,Herrmann-Debroux,Herrmann-Debroux,154149.00000000000,166802.00000000000,T,"8",LOUISE
008t,"2","10","2014",PARC SENY,SENY-PARK,Parc Seny,Seny-park,154118.00000000000,166432.00000000000,T,"8",LOUISE
008t,"2","11","2026",TENREUKEN,TENREUKEN,Tenreuken,Tenreuken,154061.00000000000,166046.00000000000,T,"8",LOUISE
008t,"2","12","5430",FAUCONNERIE,VALKERIJ,Fauconnerie,Valkerij,153779.00000000000,165607.00000000000,T,"8",LOUISE
008t,"2","13","5452",WIENER,WIENER,Wiener,Wiener,153490.00000000000,165299.00000000000,T,"8",LOUISE
008t,"2","14","5453",DELLEUR,DELLEUR,Delleur,Delleur,153116.00000000000,165024.00000000000,T,"8",LOUISE
008t,"2","15",5454F,BOITSFORT GARE,BOSVOORDE STATION,Boitsfort Gare,Bosvoorde Station,152707.00000000000,165013.00000000000,T,"8",LOUISE
008t,"2","16","5455",COCCINELLES,LIEVEHEERSB.,Coccinelles,Lieveheersbeestjes,152218.00000000000,165122.00000000000,T,"8",LOUISE
008t,"2","17","5456",HIPPOD. BOITSFORT,RENBAAN BOSVOORDE,Hippodrome de Boitsfort,Renbaan van Bosvoorde,151996.00000000000,165173.00000000000,T,"8",LOUISE
008t,"2","18",5451F,BOONDAEL GARE,BOONDAAL STATION,Boondael Gare,Boondaal Station,151710.00000000000,165665.00000000000,T,"8",LOUISE
008t,"2","19",5459F,BRESIL,BRAZILIE,Brésil,Brazilië,151525.00000000000,165823.00000000000,T,"8",LOUISE
008t,"2","20",5460F,MARIE-JOSE,MARIE-JOSE,Marie-José,Marie-José,151334.00000000000,166245.00000000000,T,"8",LOUISE
008t,"2","21",5461F,SOLBOSCH,SOLBOS,Solbosch,Solbos,151204.00000000000,166710.00000000000,T,"8",LOUISE
008t,"2","22",5462F,ULB,ULB,ULB,ULB,151098.00000000000,167024.00000000000,T,"8",LOUISE
008t,"2","23","5468",JEANNE,JOHANNA,Jeanne,Johanna,151044.00000000000,167229.00000000000,T,"8",LOUISE
008t,"2","24","3481",BUYL,BUYL,Buyl,Buyl,150695.00000000000,167442.60000000001,T,"8",LOUISE
008t,"2","25","5208",CAMBRE-ETOILE,TER KAMEREN-STER,Cambre-Étoile,Ter Kameren-Ster,150532.00000000000,167326.00000000000,T,"8",LOUISE
008t,"2","26",1046G,LEGRAND,LEGRAND,Legrand,Legrand,150216.00000000000,167323.00000000000,T,"8",LOUISE
008t,"2","27","5466",ABBAYE,ABDIJ,Abbaye,Abdij,150124.00000000000,167711.00000000000,T,"8",LOUISE
008t,"2","28","5467",VLEURGAT,VLEURGAT,Vleurgat,Vleurgat,149876.29999999999,168186.50000000000,T,"8",LOUISE
008t,"2","29","5475",BAILLI,BALJUW,Bailli,Baljuw,149620.00000000000,168578.00000000000,T,"8",LOUISE
008t,"2","30","5469",DEFACQZ,DEFACQZ,Defacqz,Defacqz,149492.00000000000,168777.00000000000,T,"8",LOUISE
008t,"2","31","5470",STEPHANIE,STEFANIA,Stéphanie,Stefania,149218.00000000000,169196.00000000000,T,"8",LOUISE
008t,"2","32","6361",LOUISE,LOUIZA,Louise,Louiza,149034.00000000000,169497.00000000000,T,"8",LOUISE
009t,"1","1",0470F,SIMONIS,SIMONIS,Simonis,Simonis,147244.50000000000,172587.60000000001,T,"9",ARBRE BALLON
009t,"1","2",6864F,BROUSTIN,BROUSTIN,Broustin,Broustin,147016.10000000001,173104.20000000001,T,"9",ARBRE BALLON
009t,"1","3",6865F,MIROIR,SPIEGEL,Miroir,Spiegel,146879.29999999999,173428.29999999999,T,"9",ARBRE BALLON
009t,"1","4",1675F,BRUXELLOIS,BRUSSELAARS,Bruxellois,Brusselaars,146748.79999999999,173735.39999999999,T,"9",ARBRE BALLON
009t,"1","5",1677F,SQ. DU CENTENAIRE,EEUWFEESTSQUARE,Square du Centenaire,Eeuwfeestsquare,146449.00000000000,173993.00000000000,T,"9",ARBRE BALLON
009t,"1","6",1679F,EXPOSITION,TENTOONSTELLING,Exposition,Tentoonstelling,146284.00000000000,174412.00000000000,T,"9",ARBRE BALLON
009t,"1","7",1681F,ANCIENNE BARRIERE,OUDE AFSPANNING,Ancienne Barrière,Oude Afspanning,146307.70000000001,175013.89999999999,T,"9",ARBRE BALLON
009t,"1","8",1683F,UZ BRUSSEL,UZ BRUSSEL,UZ Brussel,UZ Brussel,145959.79999999999,175145.39999999999,T,"9",ARBRE BALLON
009t,"1","9",1685F,UZ-PEDIATRIE,UZ-PEDIATRIE,UZ-Pédiatrie,UZ-Pediatrie,145809.00000000000,175527.00000000000,T,"9",ARBRE BALLON
009t,"1","10",1687F,ARBRE BALLON,DIKKE BEUK,Arbre Ballon,Dikke Beuk,146222.20000000001,175851.10000000001,T,"9",ARBRE BALLON
009t,"2","1",1686F,ARBRE BALLON,DIKKE BEUK,Arbre Ballon,Dikke Beuk,146074.60000000001,175843.00000000000,T,"9",SIMONIS
009t,"2","2",1684F,UZ-PEDIATRIE,UZ-PEDIATRIE,UZ-Pédiatrie,UZ-Pediatrie,145825.39999999999,175462.10000000001,T,"9",SIMONIS
009t,"2","3",1682F,UZ BRUSSEL,UZ BRUSSEL,UZ Brussel,UZ Brussel,145983.20000000001,175110.70000000001,T,"9",SIMONIS
009t,"2","4",1680F,ANCIENNE BARRIERE,OUDE AFSPANNING,Ancienne Barrière,Oude Afspanning,146348.29999999999,175000.79999999999,T,"9",SIMONIS
009t,"2","5",1678F,EXPOSITION,TENTOONSTELLING,Exposition,Tentoonstelling,146284.50000000000,174368.39999999999,T,"9",SIMONIS
009t,"2","6",1676F,SQ. DU CENTENAIRE,EEUWFEESTSQUARE,Square du Centenaire,Eeuwfeestsquare,146477.29999999999,173960.00000000000,T,"9",SIMONIS
009t,"2","7",1674F,BRUXELLOIS,BRUSSELAARS,Bruxellois,Brusselaars,146761.20000000001,173690.89999999999,T,"9",SIMONIS
009t,"2","8",1014F,MIROIR,SPIEGEL,Miroir,Spiegel,146890.50000000000,173386.60000000001,T,"9",SIMONIS
009t,"2","9",6805F,BROUSTIN,BROUSTIN,Broustin,Broustin,147030.00000000000,173060.00000000000,T,"9",SIMONIS
009t,"2","10",0473F,SIMONIS,SIMONIS,Simonis,Simonis,147274.00000000000,172560.00000000000,T,"9",SIMONIS
019t,"1","1",5104F,GROOT-BIJGAARDEN,GROOT-BIJGAARDEN,Groot-Bijgaarden,Groot-Bijgaarden,143429.39999999999,172979.70000000001,T,"19",DE WAND
019t,"1","2","5103",HUNDERENVELD,HUNDERENVELD,Hunderenveld,Hunderenveld,143875.00000000000,172956.00000000000,T,"19",DE WAND
019t,"1","3",5102F,AZUR,AZUUR,Azur,Azuur,144265.00000000000,172922.00000000000,T,"19",DE WAND
019t,"1","4",5105F,VEREMAN,VEREMAN,Vereman,Vereman,144637.00000000000,172774.00000000000,T,"19",DE WAND
019t,"1","5",1306F,SCHWEITZER,SCHWEITZER,Schweitzer,Schweitzer,144955.00000000000,172673.00000000000,T,"19",DE WAND
019t,"1","6",1094F,VALIDA,VALIDA,Valida,Valida,145404.00000000000,172881.00000000000,T,"19",DE WAND
019t,"1","7","1064",GOFFIN,GOFFIN,Goffin,Goffin,145874.20000000001,172945.89999999999,T,"19",DE WAND
019t,"1","8","1111",COLLEGE S.-COEUR,H. HARTCOLLEGE,Collège Sacré-Cœur,Heilig Hartcollege,146208.00000000000,172923.00000000000,T,"19",DE WAND
019t,"1","9","5108",BOSSAERT-BASILIQ.,BOSSAERT-BASILIEK,Bossaert-Basilique,Bossaert-Basiliek,146484.00000000000,172784.00000000000,T,"19",DE WAND
019t,"1","10","5109",BESME,BESME,Besme,Besme,146940.00000000000,172568.00000000000,T,"19",DE WAND
019t,"1","11","0471",SIMONIS,SIMONIS,Simonis,Simonis,147218.00000000000,172595.00000000000,T,"19",DE WAND
019t,"1","12",6864F,BROUSTIN,BROUSTIN,Broustin,Broustin,147016.10000000001,173104.20000000001,T,"19",DE WAND
019t,"1","13",6865F,MIROIR,SPIEGEL,Miroir,Spiegel,146879.29999999999,173428.29999999999,T,"19",DE WAND
019t,"1","14",6866F,PLACE R. ASTRID,KONINGIN ASTRIDPL,Place Reine Astrid,Koningin Astridplein,146993.70000000001,173696.20000000001,T,"19",DE WAND
019t,"1","15",6867F,LENOIR,LENOIR,Lenoir,Lenoir,147138.00000000000,174022.00000000000,T,"19",DE WAND
019t,"1","16",6869G,GARE DE JETTE,STATION JETTE,Gare de Jette,Station Jette,147305.89999999999,174418.89999999999,T,"19",DE WAND
019t,"1","17",2805F,CIM. DE JETTE,KERKH. VAN JETTE,Cimetière de Jette,Kerkhof van Jette,147534.00000000000,174327.00000000000,T,"19",DE WAND
019t,"1","18",5081F,GUILL. DE GREEF,GUILL. DE GREEF,Guillaume De Greef,Guillaume De Greef,147668.00000000000,174695.00000000000,T,"19",DE WAND
019t,"1","19","5082",ERNEST SALU,ERNEST SALU,Ernest Salu,Ernest Salu,147905.00000000000,174930.00000000000,T,"19",DE WAND
019t,"1","20",4958F,STUYVENBERGH,STUYVENBERGH,Stuyvenbergh,Stuyvenbergh,148151.00000000000,175115.00000000000,T,"19",DE WAND
019t,"1","21",2636F,SAINT-LAMBERT,SINT-LAMBERTUS,Saint-Lambert,Sint-Lambertus,148403.00000000000,175613.00000000000,T,"19",DE WAND
019t,"1","22",5086F,DE WAND,DE WAND,De Wand,De Wand,149067.00000000000,176104.00000000000,T,"19",DE WAND
019t,"2","1",5001F,DE WAND,DE WAND,De Wand,De Wand,149035.20000000001,176102.39999999999,T,"19",GROOT-BIJGAARDEN
019t,"2","2",2637F,SAINT-LAMBERT,SINT-LAMBERTUS,Saint-Lambert,Sint-Lambertus,148331.00000000000,175509.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","3",4955F,STUYVENBERGH,STUYVENBERGH,Stuyvenbergh,Stuyvenbergh,148125.00000000000,175102.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","4","5003",ERNEST SALU,ERNEST SALU,Ernest Salu,Ernest Salu,147821.00000000000,174876.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","5","5010",GUILL. DE GREEF,GUILL. DE GREEF,Guillaume De Greef,Guillaume De Greef,147661.00000000000,174648.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","6","2869",CIM. DE JETTE,KERKH. VAN JETTE,Cimetière de Jette,Kerkhof van Jette,147589.00000000000,174371.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","7",6800F,GARE DE JETTE,STATION JETTE,Gare de Jette,Station Jette,147279.00000000000,174431.00000000000,T,"19",GROOT-BIJGAARDEN
