route_id,stop_id,ArrivalTime
2,8032,62454.676000118256
2,8032,62746.010999917984
2,8032,63512.59500002861
2,8032,63834.31999993324
2,8032,64382.704999923706
2,8032,64895.12700009346
2,8032,65120.00300002098
2,8032,65722.1289999485
2,8032,65916.1819999218
2,8032,67220.47900009155
2,8032,67577.20600008965
2,8032,68029.65700006485
2,8032,68223.09299993515
2,8032,68783.74000000954
2,8032,69367.63199996948
2,8032,70115.14499998093
2,8032,70538.38400006294
2,8032,71419.04600000381
2,8032,72111.58699989319
2,8032,72632.71099996567
2,8032,73813.61599993706
2,8032,74373.1440000534
2,8032,74966.36599993706
2,8032,75872.02200007439
2,8032,76198.48300004005
2,8032,76786.3789999485
2,8032,77340.99399995804
2,8032,78574.742000103
2,8032,79247.72900009155
2,8032,79882.82899999619
2,8032,80386.34299993515
2,8032,80989.79999995232
2,8032,81608.617000103
2,8032,83370.64700007439
2,8032,84236.66000008583
2,8032,86355.66400003433
2,8032,87699.89899992943
2,8042,22929.101000070572
2,8042,24116.453000068665
2,8042,30193.894999980927
2,8042,31598.441999912262
2,8042,40404.013999938965
2,8042,48776.44099998474
2,8042,49163.31500005722
2,8042,55312.03699994087
2,8042,65818.59200000763
2,8042,66301.625
2,8042,67317.65799999237
2,8042,68095.29699993134
2,8042,68319.61100006104
2,8042,70604.75
2,8042,71519.08699989319
2,8042,76297.10299992561
2,8042,77405.78699994087
2,8052,21800.52600002289
2,8052,26831.430000066757
2,8052,28795.391999959946
2,8052,30991.417999982834
2,8052,31664.082000017166
2,8052,32364.615000009537
2,8052,33100.480999946594
2,8052,35959.56500005722
2,8052,36344.890000104904
2,8052,37219.00600004196
2,8052,37675.41199994087
2,8052,38129.257999897
2,8052,38682.635999917984
2,8052,39559.50200009346
2,8052,40466.888999938965
2,8052,41502.486000061035
2,8052,41924.790999889374
2,8052,43170.007999897
2,8052,43529.44099998474
2,8052,44112.21000003815
2,8052,44889.549000024796
2,8052,45380.673000097275
2,8052,47682.581000089645
2,8052,48523.30399990082
2,8052,48838.4960000515
2,8052,49612.96000003815
2,8052,50129.986000061035
2,8052,50456.74900007248
2,8052,50615.88199996948
2,8052,51524.80399990082
2,8052,52888.46300005913
2,8052,53670.94199991226
2,8052,54128.575000047684
2,8052,54351.70799994469
2,8052,54991.41400003433
2,8052,55856.921000003815
2,8052,56180.923000097275
2,8052,56574.457000017166
2,8052,56962.168999910355
2,8052,57220.513999938965
2,8052,58344.78800010681
2,8052,58637.24699997902
2,8052,59642.51200008392
2,8052,60064.61899995804
2,8052,61069.68899989128
2,8052,62141.83800005913
2,8052,62552.77800011635
2,8052,62868.58699989319
2,8052,63675.41499996185
2,8052,63964.394000053406
2,8052,64480.91000008583
2,8052,65310.68099999428
2,8052,65852.18099999428
2,8052,66047.8710000515
2,8052,67704.32699990273
2,8052,69827.00300002098
2,8052,70279.71799993515
2,8052,70668.84400010109
2,8052,71550.93400001526
2,8052,72732.86199998856
2,8052,73354.13499999046
2,8052,74502.78699994087
2,8052,76913.87400007248
2,8052,79624.367000103
2,8052,80481.2690000534
2,8052,81117.90499997139
2,8052,82862.1099998951
2,8052,83499.16199994087
2,8052,85347.31100010872
2,8052,87793.28999996185
2,8062,21863.914000034332
2,8062,23088.02900004387
2,8062,24241.9960000515
2,8062,25153.99699997902
2,8062,26004.640000104904
2,8062,26894.509000062943
2,8062,27808.854000091553
2,8062,28857.960000038147
2,8062,29493.055999994278
2,8062,30350.16100001335
2,8062,31055.50600004196
2,8062,31756.960000038147
2,8062,32462.101999998093
2,8062,33197.15000009537
2,8062,33646.28900003433
2,8062,34221.89599990845
2,8062,35022.78500008583
2,8062,35537.66499996185
2,8062,36057.769000053406
2,8062,36409.08599996567
2,8062,36861.51999998093
2,8062,37315.16100001335
2,8062,37773.72099995613
2,8062,38226.74399995804
2,8062,38716.83800005913
2,8062,39172.424000024796
2,8062,39592.27099990845
2,8062,40080.73200011253
2,8062,40632.36999988556
2,8062,41603.043999910355
2,8062,41990.93700003624
2,8062,42284.9430000782
2,8062,42710.93799996376
2,8062,43237.90100002289
2,8062,43625.90400004387
2,8062,44176.78200006485
2,8062,44630.88000011444
2,8062,44955.701999902725
2,8062,45477.85299992561
2,8062,46967.608999967575
2,8062,47422.27500009537
2,8062,47747.299999952316
2,8062,48168.78699994087
2,8062,48620.174999952316
2,8062,48903.72699999809
2,8062,49322.34500002861
2,8062,49709.62700009346
2,8062,50229.62199997902
2,8062,50551.88000011444
2,8062,50682.23799991608
2,8062,51266.546000003815
2,8062,51591.263000011444
2,8062,51973.94000005722
2,8062,52365.420000076294
2,8062,52955.049000024796
2,8062,53341.72099995613
2,8062,53770.27300000191
2,8062,54224.52500009537
2,8062,54413.96799993515
2,8062,54800.638000011444
2,8062,55056.54200005531
2,8062,55503.325000047684
2,8062,55954.61299991608
2,8062,56279.94600009918
2,8062,56674.709000110626
2,8062,57061.12700009346
2,8062,57284.170000076294
2,8062,58184.83599996567
2,8062,58444.8710000515
2,8062,58702.736000061035
2,8062,59154.06699991226
2,8062,59446.93499994278
2,8062,59741.33800005913
2,8062,60161.90199995041
2,8062,60421.99900007248
2,8062,60910.045000076294
2,8062,61134.201999902725
2,8062,61877.334000110626
2,8062,62235.43400001526
2,8062,62682.93099999428
2,8062,62963.30900001526
2,8062,63770.956000089645
2,8062,64030.135999917984
2,8062,64382.704999923706
2,8062,64576.96300005913
2,8062,65181.4430000782
2,8062,65406.72900009155
2,8062,65948.33800005913
2,8062,66109.92700004578
2,8062,66435.97699999809
2,8062,66925.97099995613
2,8062,67769.66000008583
2,8062,68255.24900007248
2,8062,68459.43499994278
2,8062,68978.81500005722
2,8062,69598.13700008392
2,8062,69922.95300006866
2,8062,70344.94799995422
2,8062,70736.63599991798
2,8062,71090.4319999218
2,8062,71650.47499990463
2,8062,72307.4809999466
2,8062,72831.16599988937
2,8062,73417.72699999809
2,8062,74042.07100009918
2,8062,74568.93899989128
2,8062,75158.88400006294
2,8062,76068.74000000954
2,8062,76430.52900004387
2,8062,76981.7650001049
2,8062,77542.42100000381
2,8062,78160.00900006294
2,8062,78802.27800011635
2,8062,79689.08299994469
2,8062,80070.12400007248
2,8062,80578.03999996185
2,8062,81180.06299996376
2,8062,82958.06999993324
2,8062,83562.44600009918
2,8062,84459.93000006676
2,8062,85409.26399993896
2,8062,86574.08800005913
2,8072,20676.762000083923
2,8072,21958.020999908447
2,8072,23209.477999925613
2,8072,24365.90199995041
2,8072,25281.168999910355
2,8072,26988.822000026703
2,8072,27902.460999965668
2,8072,28411.180999994278
2,8072,28954.06299996376
2,8072,29620.137000083923
2,8072,30448.15899991989
2,8072,30859.40599989891
2,8072,31149.40799999237
2,8072,31856.700000047684
2,8072,32556.00600004196
2,8072,33294.84200000763
2,8072,33742.34299993515
2,8072,34349.38700008392
2,8072,35149.35299992561
2,8072,35633.209000110626
2,8072,36156.075000047684
2,8072,36538.542999982834
2,8072,36959.72399997711
2,8072,37414.6970000267
2,8072,37870.18099999428
2,8072,38321.97699999809
2,8072,38812.58299994469
2,8072,39267.34999990463
2,8072,39722.117000103
2,8072,40177.27699995041
2,8072,40726.99000000954
2,8072,41245.96900010109
2,8072,41698.483000040054
2,8072,42087.201999902725
2,8072,42383.35500001907
2,8072,42811.08599996567
2,8072,43334.57100009918
2,8072,43721.65000009537
2,8072,44276.76999998093
2,8072,44498.3710000515
2,8072,44730.108000040054
2,8072,45055.543999910355
2,8072,47062.84400010109
2,8072,47554.78299999237
2,8072,47875.40499997139
2,8072,48263.201999902725
2,8072,48714.18099999428
2,8072,49033.265000104904
2,8072,49420.93899989128
2,8072,49840.700999975204
2,8072,50327.61999988556
2,8072,50715.41700005531
2,8072,51359.52699995041
2,8072,51717.62700009346
2,8072,52075.828999996185
2,8072,52465.364000082016
2,8072,53082.64299988747
2,8072,53472.385999917984
2,8072,53867.757999897
2,8072,54319.34899997711
2,8072,54541.15199995041
2,8072,54896.38400006294
2,8072,55154.34100008011
2,8072,55600.40199995041
2,8072,56049.950000047684
2,8072,56377.53600001335
2,8072,56802.200000047684
2,8072,57157.43400001526
