route_id,stop_id,ArrivalTime
4,8361,22744.0
4,8361,82836.0
4,8361,84036.0
4,8361,85236.0
4,8371,22063.0
4,8371,22823.0
4,8371,82915.0
4,8371,84115.0
4,8371,85315.0
4,8764,21793.0
4,8764,36511.0
4,8764,39212.0
4,8764,71060.0
4,8764,72860.0
4,8764,83060.0
4,8764,83960.0
4,8764,85160.0
4,8754,21861.0
4,8754,36579.0
4,8754,39280.0
4,8754,71128.0
4,8754,72928.0
4,8754,83128.0
4,8754,84028.0
4,8754,85228.0
4,8744,21927.0
4,8744,36654.0
4,8744,39354.0
4,8744,71194.0
4,8744,72994.0
4,8744,83194.0
4,8744,84094.0
4,8744,85294.0
4,8382,22004.0
4,8382,36736.0
4,8382,39435.0
4,8382,71271.0
4,8382,73071.0
4,8382,83271.0
4,8382,84171.0
4,8382,85371.0
4,8372,36816.0
4,8372,39515.0
4,8372,71343.0
4,8372,73143.0
4,8372,83343.0
4,8372,84243.0
4,8372,85443.0
4,8362,36902.0
4,8362,39599.0
4,8362,71420.0
4,8362,73220.0
4,8362,83420.0
4,8362,84320.0
4,8362,85520.0
4,8352,36996.0
4,8352,39691.0
4,8352,71503.0
4,8352,73303.0
4,8352,83503.0
4,8352,84403.0
4,8352,85603.0
4,8342,37078.0
4,8342,39768.0
4,8342,71576.0
4,8342,73376.0
4,8342,83576.0
4,8342,84476.0
4,8342,85676.0
4,8332,37154.0
4,8332,39839.0
4,8332,71639.0
4,8332,73439.0
4,8332,83639.0
4,8332,84539.0
4,8332,85739.0
4,8322,37226.0
4,8322,39908.0
4,8322,71702.0
4,8322,73502.0
4,8322,83702.0
4,8322,84602.0
4,8322,85802.0
4,8312,37316.0
4,8312,39990.0
4,8312,71775.0
4,8312,73575.0
4,8312,83775.0
4,8312,84675.0
4,8312,85875.0
4,8302,37397.0
4,8302,40069.0
4,8302,71845.0
4,8302,73645.0
4,8302,83845.0
4,8302,84745.0
4,8302,85945.0
4,8402,37472.0
4,8402,40141.0
4,8402,71909.0
4,8402,73709.0
4,8402,83909.0
4,8402,84809.0
4,8402,86009.0
4,8412,37554.0
4,8412,40219.0
4,8412,71983.0
4,8412,73783.0
4,8412,83983.0
4,8412,84883.0
4,8412,86083.0
4,8422,37635.0
4,8422,40298.0
4,8422,72054.0
4,8422,73854.0
4,8422,84054.0
4,8422,84954.0
4,8422,86154.0
4,8432,37711.0
4,8432,40373.0
4,8432,72122.0
4,8432,73922.0
4,8432,84122.0
4,8432,85022.0
4,8432,86222.0
4,8442,37790.0
4,8442,40454.0
4,8442,72199.0
4,8442,73999.0
4,8442,84199.0
4,8442,85099.0
4,8442,86299.0
4,8462,37885.0
4,8462,40550.0
4,8462,72286.0
4,8462,74086.0
4,8462,84286.0
4,8462,85186.0
4,8462,86386.0
4,8472,37968.0
4,8472,40633.0
4,8472,72361.0
4,8472,74161.0
4,8472,84361.0
4,8472,85261.0
4,8472,86461.0
5,5770F,17820.0
5,5770F,19080.0
5,5770F,20880.0
5,5770F,22080.0
5,5770F,24300.0
5,5770F,81120.0
5,5770F,82020.0
5,5770F,82920.0
5,5770F,83820.0
5,5770F,84720.0
5,5770F,85620.0
5,5770F,86520.0
5,5770F,87420.0
5,5770F,88320.0
5,5771,18000.0
5,5771,19260.0
5,5771,21060.0
5,5771,22260.0
5,5771,24480.0
5,5771,81300.0
5,5771,82200.0
5,5771,83100.0
5,5771,84000.0
5,5771,84900.0
5,5771,85800.0
5,5771,86700.0
5,5771,87600.0
5,5771,88500.0
5,5772,18089.0
5,5772,19349.0
5,5772,21149.0
5,5772,22349.0
5,5772,24569.0
5,5772,81389.0
5,5772,82289.0
5,5772,83189.0
5,5772,84089.0
5,5772,84989.0
5,5772,85889.0
5,5772,86789.0
5,5772,87689.0
5,5772,88589.0
5,5773,18164.0
5,5773,19424.0
5,5773,21224.0
5,5773,22424.0
5,5773,24644.0
5,5773,81464.0
5,5773,82364.0
5,5773,83264.0
5,5773,84164.0
5,5773,85064.0
5,5773,85964.0
5,5773,86864.0
5,5773,87764.0
5,5773,88664.0
5,5806,18240.0
5,5806,19500.0
5,5806,21300.0
5,5806,22500.0
5,5806,24720.0
5,5806,81540.0
5,5806,82440.0
5,5806,83340.0
5,5806,84240.0
5,5806,85140.0
5,5806,86040.0
5,5806,86940.0
5,5806,87840.0
5,5806,88740.0
5,5776,18420.0
5,5776,19680.0
5,5776,21480.0
5,5776,22680.0
5,5776,24900.0
5,5776,81720.0
5,5776,82620.0
5,5776,83520.0
5,5776,84420.0
5,5776,85320.0
5,5776,86220.0
5,5776,87120.0
5,5776,88020.0
5,5776,88920.0
5,5701,18000.0
5,5701,72240.0
5,5701,74460.0
5,5701,78840.0
5,5701,79740.0
5,5701,80640.0
5,5701,81540.0
5,5701,82440.0
5,5701,83340.0
5,5701,84240.0
5,5701,85140.0
5,5701,86040.0
5,5700G,18120.0
5,5700G,72360.0
5,5700G,74580.0
5,5700G,78960.0
5,5700G,79860.0
5,5700G,80760.0
5,5700G,81660.0
5,5700G,82560.0
5,5700G,83460.0
5,5700G,84360.0
5,5700G,85260.0
5,5700G,86160.0
5,5704F,18209.0
5,5704F,72449.0
5,5704F,74669.0
5,5704F,79049.0
5,5704F,79949.0
5,5704F,80849.0
5,5704F,81749.0
5,5704F,82649.0
5,5704F,83549.0
5,5704F,84449.0
5,5704F,85349.0
5,5704F,86249.0
5,5705,18271.0
5,5705,72511.0
5,5705,74731.0
5,5705,79111.0
5,5705,80011.0
5,5705,80911.0
5,5705,81811.0
5,5705,82711.0
5,5705,83611.0
5,5705,84511.0
5,5705,85411.0
5,5705,86311.0
5,5706,18360.0
5,5706,72600.0
5,5706,74820.0
5,5706,79200.0
5,5706,80100.0
5,5706,81000.0
5,5706,81900.0
5,5706,82800.0
5,5706,83700.0
5,5706,84600.0
5,5706,85500.0
5,5706,86400.0
5,5707,18540.0
5,5707,72780.0
5,5707,75000.0
5,5707,79380.0
5,5707,80280.0
5,5707,81180.0
5,5707,82080.0
5,5707,82980.0
5,5707,83880.0
5,5707,84780.0
5,5707,85680.0
5,5707,86580.0
5,2338F,72900.0
5,2338F,75120.0
5,2338F,79500.0
5,2338F,80400.0
5,2338F,81300.0
5,2338F,82200.0
5,2338F,83100.0
5,2338F,84000.0
5,2338F,84900.0
5,2338F,85800.0
5,2338F,86700.0
5,2318G,72980.0
5,2318G,75200.0
5,2318G,79580.0
5,2318G,80480.0
5,2318G,81380.0
5,2318G,82280.0
5,2318G,83180.0
5,2318G,84080.0
5,2318G,84980.0
5,2318G,85880.0
5,2318G,86780.0
5,2543F,73080.0
5,2543F,75300.0
5,2543F,79680.0
5,2543F,80580.0
5,2543F,81480.0
5,2543F,82380.0
5,2543F,83280.0
5,2543F,84180.0
5,2543F,85080.0
5,2543F,85980.0
5,2543F,86880.0
5,6178,73152.0
5,6178,75372.0
5,6178,79734.0
5,6178,80634.0
5,6178,81534.0
5,6178,82434.0
5,6178,83334.0
5,6178,84234.0
5,6178,85134.0
5,6178,86034.0
5,6178,86934.0
5,6179,18775.0
5,6179,20575.0
5,6179,21775.0
5,6179,23935.0
5,6179,80815.0
5,6179,82615.0
5,6179,83515.0
5,6179,85315.0
5,6179,86215.0
5,6179,87115.0
5,2537F,18840.0
5,2537F,20640.0
5,2537F,21840.0
5,2537F,24000.0
5,2537F,80880.0
5,2537F,82680.0
5,2537F,83580.0
5,2537F,85380.0
5,2537F,86280.0
5,2537F,87180.0
5,2200F,18912.0
5,2200F,20712.0
5,2200F,21912.0
5,2200F,24090.0
5,2200F,80952.0
5,2200F,82752.0
5,2200F,83652.0
5,2200F,85452.0
5,2200F,86352.0
5,2200F,87252.0
5,2337F,19034.0
5,2337F,20834.0
5,2337F,22034.0
5,2337F,24243.0
5,2337F,81074.0
5,2337F,82874.0
5,2337F,83774.0
5,2337F,85574.0
5,2337F,86474.0
5,2337F,87374.0
5,0531,73440.0
5,0531,79980.0
5,0531,80880.0
5,0531,81780.0
5,0531,82680.0
5,0531,83580.0
5,0531,84480.0
5,0531,85380.0
5,0531,86280.0
5,0531,87180.0
5,0511,19260.0
5,0511,73560.0
5,0511,80100.0
5,0511,81000.0
5,0511,81900.0
5,0511,82800.0
5,0511,83700.0
5,0511,84600.0
5,0511,85500.0
5,0511,86400.0
5,0511,87300.0
5,0501,19344.0
5,0501,73644.0
5,0501,80184.0
5,0501,81084.0
5,0501,81984.0
5,0501,82884.0
5,0501,83784.0
5,0501,84684.0
5,0501,85584.0
5,0501,86484.0
5,0501,87384.0
5,0601,19415.0
5,0601,73715.0
5,0601,80255.0
5,0601,81155.0
5,0601,82055.0
5,0601,82955.0
5,0601,83855.0
5,0601,84755.0
5,0601,85655.0
5,0601,86555.0
5,0601,87455.0
5,0611,19483.0
5,0611,73783.0
5,0611,80323.0
5,0611,81223.0
5,0611,82123.0
5,0611,83023.0
5,0611,83923.0
5,0611,84823.0
5,0611,85723.0
5,0611,86623.0
5,0611,87523.0
5,0621,19560.0
5,0621,73860.0
5,0621,80400.0
5,0621,81300.0
5,0621,82200.0
5,0621,83100.0
5,0621,84000.0
5,0621,84900.0
5,0621,85800.0
5,0621,86700.0
5,0621,87600.0
5,0702,19680.0
5,0702,73980.0
5,0702,80520.0
5,0702,81420.0
5,0702,82320.0
5,0702,83220.0
5,0702,84120.0
5,0702,85020.0
5,0702,85920.0
5,0702,86820.0
5,0702,87720.0
5,0703,19774.0
5,0703,74074.0
5,0703,80614.0
5,0703,81514.0
5,0703,82414.0
5,0703,83314.0
5,0703,84214.0
5,0703,85114.0
5,0703,86014.0
5,0703,86914.0
5,0703,87814.0
5,0704,19844.0
5,0704,74144.0
5,0704,80684.0
5,0704,81584.0
5,0704,82484.0
5,0704,83384.0
5,0704,84284.0
5,0704,85184.0
5,0704,86084.0
5,0704,86984.0
5,0704,87884.0
5,0705,19938.0
5,0705,74238.0
5,0705,80778.0
5,0705,81678.0
5,0705,82578.0
5,0705,83478.0
5,0705,84378.0
5,0705,85278.0
5,0705,86178.0
5,0705,87078.0
5,0705,87978.0
5,0706,20040.0
5,0706,74340.0
5,0706,80880.0
5,0706,81780.0
5,0706,82680.0
5,0706,83580.0
5,0706,84480.0
5,0706,85380.0
5,0706,86280.0
5,0706,87180.0
5,0706,88080.0
5,6253,20119.0
5,6253,23239.0
5,6253,74446.0
5,6253,80959.0
5,6253,81859.0
5,6253,82759.0
5,6253,83659.0
5,6253,84559.0
5,6253,85459.0
5,6253,86359.0
5,6253,87259.0
5,6253,88159.0
5,6423F,20220.0
5,6423F,23340.0
5,6423F,74580.0
5,6423F,81060.0
5,6423F,81960.0
5,6423F,82860.0
5,6423F,83760.0
5,6423F,84660.0
5,6423F,85560.0
5,6423F,86460.0
5,6423F,87360.0
5,6424F,17520.0
5,6424F,19320.0
5,6424F,20520.0
5,6424F,75180.0
5,6424F,79560.0
5,6424F,81360.0
5,6424F,82260.0
5,6424F,84060.0
5,6424F,84960.0
5,6424F,85860.0
5,6209,17597.0
5,6209,19397.0
5,6209,20597.0
5,6209,75282.0
5,6209,79637.0
5,6209,81437.0
5,6209,82337.0
5,6209,84137.0
5,6209,85037.0
5,6209,85937.0
5,0722,17700.0
5,0722,19500.0
5,0722,20700.0
5,0722,79740.0
5,0722,81540.0
5,0722,82440.0
5,0722,84240.0
5,0722,85140.0
5,0722,86040.0
5,0723,17768.0
5,0723,19568.0
5,0723,20768.0
5,0723,79808.0
5,0723,81608.0
5,0723,82508.0
5,0723,84308.0
5,0723,85208.0
5,0723,86108.0
5,0724,17852.0
5,0724,19652.0
5,0724,20852.0
5,0724,79892.0
5,0724,81692.0
5,0724,82592.0
5,0724,84392.0
5,0724,85292.0
5,0724,86192.0
5,0725,17912.0
5,0725,19712.0
5,0725,20912.0
5,0725,79952.0
5,0725,81752.0
5,0725,82652.0
5,0725,84452.0
5,0725,85352.0
5,0725,86252.0
5,0726,18000.0
5,0726,19800.0
5,0726,21000.0
5,0726,80040.0
5,0726,81840.0
5,0726,82740.0
5,0726,84540.0
5,0726,85440.0
5,0726,86340.0
5,0626,18120.0
5,0626,19920.0
5,0626,21120.0
5,0626,23280.0
5,0626,80160.0
5,0626,81960.0
5,0626,82860.0
5,0626,84660.0
5,0626,85560.0
5,0626,86460.0
5,0616,18198.0
5,0616,19998.0
5,0616,21198.0
5,0616,23358.0
5,0616,80238.0
5,0616,82038.0
5,0616,82938.0
5,0616,84738.0
5,0616,85638.0
5,0616,86538.0
5,0606,18266.0
5,0606,20066.0
5,0606,21266.0
5,0606,23426.0
5,0606,80306.0
5,0606,82106.0
5,0606,83006.0
5,0606,84806.0
5,0606,85706.0
5,0606,86606.0
5,0506,18336.0
5,0506,20136.0
5,0506,21336.0
5,0506,23496.0
5,0506,80376.0
5,0506,82176.0
5,0506,83076.0
5,0506,84876.0
5,0506,85776.0
5,0506,86676.0
5,0516,18420.0
5,0516,20220.0
5,0516,21420.0
5,0516,23580.0
5,0516,80460.0
5,0516,82260.0
5,0516,83160.0
5,0516,84960.0
5,0516,85860.0
5,0516,86760.0
5,0526,18540.0
5,0526,20340.0
5,0526,21540.0
5,0526,23700.0
5,0526,80580.0
5,0526,82380.0
5,0526,83280.0
5,0526,85080.0
5,0526,85980.0
5,0526,86880.0
5,5714,73320.0
5,5714,79860.0
5,5714,80760.0
5,5714,81660.0
5,5714,82560.0
5,5714,83460.0
5,5714,84360.0
5,5714,85260.0
5,5714,86160.0
5,5714,87060.0
5,6177,18720.0
5,6177,20520.0
5,6177,21720.0
5,6177,23880.0
5,6177,80760.0
5,6177,82560.0
5,6177,83460.0
5,6177,85260.0
5,6177,86160.0
5,6177,87060.0
10,5921G,18180.0
10,5921G,20340.0
10,5921G,74100.0
10,5921G,78540.0
10,5921G,79320.0
10,5921G,80220.0
10,5921G,81120.0
10,5921G,82020.0
10,5921G,83820.0
10,5921G,84720.0
10,5921G,85620.0
10,5921G,86520.0
10,5916F,18211.0
10,5916F,20371.0
10,5916F,74141.0
10,5916F,78581.0
10,5916F,79361.0
10,5916F,80261.0
10,5916F,81161.0
10,5916F,82061.0
10,5916F,83861.0
10,5916F,84761.0
10,5916F,85661.0
10,5916F,86561.0
10,5917F,18263.0
10,5917F,20423.0
10,5917F,74210.0
10,5917F,78650.0
10,5917F,79430.0
10,5917F,80330.0
10,5917F,81230.0
10,5917F,82130.0
10,5917F,83930.0
10,5917F,84830.0
10,5917F,85730.0
10,5917F,86630.0
10,1985G,18360.0
10,1985G,20520.0
10,1985G,74340.0
10,1985G,78780.0
10,1985G,79560.0
10,1985G,80460.0
10,1985G,81360.0
10,1985G,82260.0
10,1985G,84060.0
10,1985G,84960.0
10,1985G,85860.0
10,1985G,86760.0
10,5058F,18480.0
10,5058F,20640.0
10,5058F,74460.0
10,5058F,78900.0
10,5058F,79680.0
10,5058F,80580.0
10,5058F,81480.0
10,5058F,82380.0
10,5058F,84180.0
10,5058F,85080.0
10,5058F,85980.0
10,5058F,86880.0
10,5059,18546.0
10,5059,20706.0
10,5059,74558.0
10,5059,78998.0
10,5059,79778.0
10,5059,80678.0
10,5059,81578.0
10,5059,82478.0
10,5059,84278.0
10,5059,85178.0
10,5059,86078.0
10,5059,86978.0
10,5060,18600.0
10,5060,20760.0
10,5060,74640.0
10,5060,79080.0
10,5060,79860.0
10,5060,80760.0
10,5060,81660.0
10,5060,82560.0
10,5060,84360.0
10,5060,85260.0
10,5060,86160.0
10,5060,87060.0
10,6424F,18720.0
10,6424F,20880.0
10,6424F,74760.0
10,6424F,79200.0
10,6424F,79980.0
10,6424F,80880.0
10,6424F,81780.0
10,6424F,82680.0
10,6424F,84480.0
10,6424F,85380.0
10,6424F,86280.0
10,6424F,87180.0
10,6209,18797.0
10,6209,20957.0
10,6209,70302.0
10,6209,74862.0
10,6209,79277.0
10,6209,80057.0
10,6209,80957.0
10,6209,81857.0
10,6209,82757.0
10,6209,83657.0
10,6209,84557.0
10,6209,85457.0
10,0722,18900.0
10,0722,21060.0
10,0722,70440.0
10,0722,75000.0
10,0722,79380.0
10,0722,80160.0
10,0722,81060.0
10,0722,81960.0
10,0722,82860.0
10,0722,83760.0
10,0722,84660.0
10,0722,85560.0
10,0723,18968.0
10,0723,21128.0
10,0723,70508.0
10,0723,75068.0
10,0723,79448.0
10,0723,80228.0
10,0723,81128.0
10,0723,82028.0
10,0723,82928.0
10,0723,83828.0
10,0723,84728.0
10,0723,85628.0
10,0724,19052.0
10,0724,21212.0
10,0724,70592.0
10,0724,75152.0
10,0724,79532.0
10,0724,80312.0
10,0724,81212.0
10,0724,82112.0
10,0724,83012.0
10,0724,83912.0
10,0724,84812.0
10,0724,85712.0
10,0725,19112.0
10,0725,21272.0
10,0725,70652.0
10,0725,75212.0
10,0725,79592.0
10,0725,80372.0
10,0725,81272.0
10,0725,82172.0
10,0725,83072.0
10,0725,83972.0
10,0725,84872.0
10,0725,85772.0
10,0726,19200.0
10,0726,21360.0
10,0726,70740.0
10,0726,75300.0
10,0726,79680.0
10,0726,80460.0
10,0726,81360.0
10,0726,82260.0
10,0726,83160.0
10,0726,84060.0
10,0726,84960.0
10,0726,85860.0
10,0626,19320.0
10,0626,21480.0
10,0626,70920.0
10,0626,79800.0
10,0626,80580.0
10,0626,81480.0
10,0626,82380.0
10,0626,83280.0
10,0626,84180.0
10,0626,85080.0
10,0626,85980.0
10,0616,19398.0
10,0616,21558.0
10,0616,70998.0
10,0616,79878.0
10,0616,80658.0
10,0616,81558.0
10,0616,82458.0
10,0616,83358.0
10,0616,84258.0
10,0616,85158.0
10,0616,86058.0
10,0606,19466.0
10,0606,21626.0
10,0606,71066.0
10,0606,79946.0
10,0606,80726.0
10,0606,81626.0
10,0606,82526.0
10,0606,83426.0
10,0606,84326.0
10,0606,85226.0
10,0606,86126.0
10,0506,19536.0
10,0506,21696.0
10,0506,71136.0
10,0506,80016.0
10,0506,80796.0
10,0506,81696.0
10,0506,82596.0
10,0506,83496.0
10,0506,84396.0
10,0506,85296.0
10,0506,86196.0
10,0516,19620.0
10,0516,21780.0
10,0516,71220.0
10,0516,80100.0
10,0516,80880.0
10,0516,81780.0
10,0516,82680.0
10,0516,83580.0
10,0516,84480.0
10,0516,85380.0
10,0516,86280.0
10,0526,19740.0
10,0526,21900.0
10,0526,71340.0
10,0526,80220.0
10,0526,81000.0
10,0526,81900.0
10,0526,82800.0
10,0526,83700.0
10,0526,84600.0
10,0526,85500.0
10,0526,86400.0
10,4501F,54540.0
10,4501F,74040.0
10,4501F,78480.0
10,4501F,79260.0
10,4501F,80160.0
10,4501F,81060.0
10,4501F,81960.0
10,0531,18180.0
10,0531,19680.0
10,0531,20520.0
10,0531,79620.0
10,0531,80400.0
10,0531,81300.0
10,0531,82200.0
10,0531,83100.0
10,0531,84000.0
10,0531,84900.0
10,0531,85800.0
10,0531,86700.0
10,0531,87600.0
10,0511,18300.0
10,0511,19800.0
10,0511,20640.0
10,0511,79740.0
10,0511,80520.0
10,0511,81420.0
10,0511,82320.0
10,0511,83220.0
10,0511,84120.0
10,0511,85020.0
10,0511,85920.0
10,0511,86820.0
10,0511,87720.0
10,0501,18384.0
10,0501,19884.0
10,0501,20724.0
10,0501,79824.0
10,0501,80604.0
10,0501,81504.0
10,0501,82404.0
10,0501,83304.0
10,0501,84204.0
10,0501,85104.0
10,0501,86004.0
10,0501,86904.0
10,0501,87804.0
10,0601,18455.0
10,0601,19955.0
10,0601,20795.0
10,0601,79895.0
10,0601,80675.0
10,0601,81575.0
10,0601,82475.0
10,0601,83375.0
10,0601,84275.0
10,0601,85175.0
10,0601,86075.0
10,0601,86975.0
10,0601,87875.0
10,0611,18523.0
10,0611,20023.0
10,0611,20863.0
10,0611,79963.0
10,0611,80743.0
10,0611,81643.0
10,0611,82543.0
10,0611,83443.0
10,0611,84343.0
10,0611,85243.0
10,0611,86143.0
10,0611,87043.0
10,0611,87943.0
10,0621,18600.0
10,0621,20100.0
10,0621,20940.0
10,0621,80040.0
10,0621,80820.0
10,0621,81720.0
10,0621,82620.0
10,0621,83520.0
10,0621,84420.0
10,0621,85320.0
10,0621,86220.0
10,0621,87120.0
10,0621,88020.0
10,0702,18720.0
10,0702,20220.0
10,0702,21060.0
10,0702,80160.0
10,0702,80940.0
10,0702,81840.0
10,0702,82740.0
10,0702,83640.0
10,0702,84540.0
10,0702,85440.0
10,0702,86340.0
10,0702,87240.0
10,0702,88140.0
10,0703,18814.0
10,0703,20314.0
10,0703,21154.0
10,0703,80254.0
10,0703,81034.0
10,0703,81934.0
10,0703,82834.0
10,0703,83734.0
10,0703,84634.0
10,0703,85534.0
10,0703,86434.0
10,0703,87334.0
10,0703,88234.0
10,0704,18884.0
10,0704,20384.0
10,0704,21224.0
10,0704,80324.0
10,0704,81104.0
10,0704,82004.0
10,0704,82904.0
10,0704,83804.0
10,0704,84704.0
10,0704,85604.0
10,0704,86504.0
10,0704,87404.0
10,0704,88304.0
10,0705,18978.0
10,0705,20478.0
10,0705,21318.0
10,0705,80418.0
10,0705,81198.0
10,0705,82098.0
10,0705,82998.0
10,0705,83898.0
10,0705,84798.0
10,0705,85698.0
10,0705,86598.0
10,0705,87498.0
10,0705,88398.0
10,0706,19080.0
10,0706,20580.0
10,0706,21420.0
10,0706,80520.0
10,0706,81300.0
10,0706,82200.0
10,0706,83100.0
10,0706,84000.0
10,0706,84900.0
10,0706,85800.0
10,0706,86700.0
10,0706,87600.0
10,0706,88500.0
10,6253,19159.0
