route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6 
6,5256F,21739.0::32518.0::214.99596437517394,32938.0::43678.0::222.4022346368715,44158.0::55018.0::236.51933701657458,55498.0::65197.0::187.42762140426848,65557.0::76678.0::261.85419476665766,89158.0::89938.0::196.15384615384616
6,1048F,21780.0::32580.0::215.33333333333334,33000.0::43740.0::222.4022346368715,44220.0::55080.0::236.51933701657458,55560.0::65280.0::187.77777777777777,65640.0::76740.0::262.2162162162162,89220.0::90000.0::196.15384615384616
6,5258,21942.0::32742.0::215.33333333333334,33162.0::43902.0::222.2782122905028,44382.0::55242.0::236.51933701657458,55722.0::65442.0::187.77777777777777,65802.0::76902.0::261.71027027027026,89388.0::90168.0::196.15384615384616
6,2351F,34560.0::38280.0::771.2903225806451,70920.0::71580.0::133.63636363636363,74460.0::74460.0::Problem with SWT,88620.0::88860.0::120.0,89340.0::89940.0::174.0,90240.0::90660.0::158.57142857142858
6,3481,18180.0::25560.0::248.53658536585365,26100.0::33780.0::193.125,34140.0::42480.0::223.38129496402877,42960.0::51600.0::240.0,51900.0::61140.0::200.64935064935065,61500.0::74280.0::208.61271676300578
6,5208,18246.0::25648.0::249.2572277762767,26188.0::33868.0::193.125,34228.0::42568.0::223.38129496402877,43048.0::51688.0::240.0,51988.0::61228.0::200.64935064935065,61588.0::74346.0::208.61271676300578
6,1049F,18360.0::25800.0::250.6451612903226,26340.0::33660.0::193.7704918032787,34020.0::42240.0::220.5109489051095,42720.0::51840.0::240.0,52140.0::61380.0::200.64935064935065,61740.0::74460.0::208.61271676300578
6,5210,18425.0::25865.0::250.6451612903226,26405.0::33725.0::193.7704918032787,34085.0::42305.0::220.5109489051095,42785.0::51905.0::240.0,52205.0::61445.0::200.64935064935065,61805.0::74525.0::208.61271676300578
6,5211,18540.0::25980.0::250.6451612903226,26520.0::33840.0::193.7704918032787,34200.0::42420.0::220.5109489051095,42900.0::52020.0::240.0,52320.0::61560.0::200.64935064935065,61920.0::74640.0::208.61271676300578
6,5212,18615.0::26055.0::250.6614247311828,26595.0::33915.0::193.7704918032787,34275.0::42495.0::220.5109489051095,42975.0::52095.0::240.0,52395.0::61635.0::200.64935064935065,61995.0::74715.0::208.61271676300578
6,5213,18679.0::26119.0::250.6614247311828,26659.0::33979.0::193.7704918032787,34339.0::42559.0::220.5109489051095,43039.0::52159.0::240.0,52459.0::61699.0::200.64935064935065,62059.0::74779.0::208.61271676300578
6,5220F,18707.0::26147.0::250.67795698924732,26687.0::34007.0::193.7704918032787,34367.0::42587.0::220.5109489051095,43067.0::52187.0::240.0,52487.0::61727.0::200.64935064935065,62087.0::74807.0::208.61271676300578
6,9969F,18720.0::26160.0::262.258064516129,26700.0::34740.0::192.53731343283582,35040.0::43560.0::226.90140845070422,44040.0::52740.0::233.58620689655172,53220.0::62100.0::199.86486486486487,62460.0::74820.0::209.64071856287424
6,5219F,18730.0::26170.0::262.258064516129,26710.0::34750.0::192.53731343283582,35050.0::43570.0::226.90140845070422,44050.0::52750.0::233.58620689655172,53230.0::62110.0::199.86486486486487,62470.0::74830.0::209.64071856287424
6,6421F,18780.0::30360.0::164.30051813471502,30600.0::41820.0::123.68983957219251,42180.0::52920.0::144.97206703910615,53280.0::63360.0::114.64285714285714,63600.0::74880.0::161.80851063829786,75000.0::88920.0::340.86206896551727
6,9056F,19320.0::30660.0::219.20634920634922,31020.0::41400.0::219.71098265895955,41880.0::52380.0::239.14285714285714,52860.0::63060.0::182.8235294117647,63420.0::73140.0::230.0,75840.0::86400.0::306.5217391304348
6,2636F,19440.0::30780.0::219.20634920634922,31140.0::41520.0::219.71098265895955,42000.0::52500.0::239.14285714285714,52980.0::63180.0::182.8235294117647,63540.0::73260.0::230.0,75960.0::86520.0::306.5217391304348
6,5308F,19980.0::31440.0::232.61780104712042,31800.0::42840.0::215.8695652173913,43320.0::54300.0::239.18032786885246,54780.0::64560.0::181.6564417177914,64920.0::74580.0::230.12422360248448,77220.0::87780.0::306.5217391304348
6,2246F,20100.0::31560.0::232.61780104712042,31920.0::42960.0::215.8695652173913,43440.0::54420.0::239.18032786885246,54900.0::64680.0::181.6564417177914,65040.0::74700.0::230.12422360248448,77340.0::87900.0::306.5217391304348
6,0821,20197.0::31676.0::232.84436797630457,32036.0::43057.0::215.53402595045821,43537.0::54517.0::239.18032786885246,54997.0::64777.0::181.6564417177914,65137.0::74797.0::230.12422360248448,77437.0::87997.0::306.5217391304348
6,0811,20292.0::31791.0::233.1159666057918,32151.0::43152.0::215.21502590673575,43632.0::54612.0::239.18032786885246,55092.0::64872.0::181.6564417177914,65232.0::74892.0::230.12422360248448,77532.0::88092.0::306.5217391304348
6,0801,20400.0::31920.0::233.4375,32280.0::43260.0::214.91803278688525,43740.0::54720.0::239.18032786885246,55200.0::64980.0::181.6564417177914,65340.0::75000.0::230.12422360248448,77640.0::88200.0::306.5217391304348
6,0901,20462.0::31653.0::235.88245018318293,32013.0::42842.0::212.10273340105272,43322.0::54333.0::239.73303968758515,54813.0::64713.0::184.54545454545453,65073.0::75093.0::228.32335329341316,77702.0::88262.0::306.5217391304348
6,0906,16863.0::28415.0::221.07617728531855,28835.0::39335.0::210.68571428571428,39815.0::49895.0::240.0,50375.0::59195.0::203.87755102040816,59555.0::68015.0::184.46808510638297,68375.0::77523.0::288.94534324442503
6,0806,16920.0::28500.0::221.8134715025907,28920.0::39420.0::210.68571428571428,39900.0::49980.0::240.0,50460.0::59280.0::203.87755102040816,59640.0::68100.0::184.46808510638297,68460.0::77580.0::287.7631578947368
6,0816,17028.0::28608.0::221.8134715025907,29028.0::39528.0::210.68571428571428,40008.0::50088.0::240.0,50568.0::59388.0::203.87755102040816,59748.0::68208.0::184.46808510638297,68568.0::77688.0::287.7631578947368
6,0826,17123.0::28703.0::221.8134715025907,29123.0::39623.0::210.68571428571428,40103.0::50183.0::240.0,50663.0::59483.0::203.87755102040816,59843.0::68303.0::184.46808510638297,68663.0::77783.0::287.7631578947368
6,2243F,17220.0::28800.0::221.8134715025907,29220.0::39720.0::210.68571428571428,40200.0::50280.0::240.0,50760.0::59580.0::203.87755102040816,59940.0::68400.0::184.46808510638297,68760.0::77880.0::287.7631578947368
6,5354H,17280.0::28920.0::222.98969072164948,29340.0::39840.0::210.68571428571428,40320.0::50400.0::240.0,50880.0::59700.0::203.87755102040816,60060.0::68520.0::184.46808510638297,68880.0::77940.0::286.6887417218543
6,5771,18060.0::29400.0::225.23809523809524,29820.0::40200.0::210.6936416184971,40680.0::51240.0::240.0,51720.0::60960.0::204.15584415584416,61320.0::69720.0::183.0,70080.0::78780.0::291.1034482758621
6,5772,18149.0::29489.0::225.23809523809524,29909.0::40289.0::210.6936416184971,40769.0::51329.0::240.0,51809.0::61049.0::204.15584415584416,61409.0::69809.0::183.0,70169.0::78869.0::291.1034482758621
6,5773,18224.0::29564.0::225.23809523809524,29984.0::40364.0::210.6936416184971,40844.0::51404.0::240.0,51884.0::61124.0::204.15584415584416,61484.0::69884.0::183.0,70244.0::78944.0::291.1034482758621
6,5806,18300.0::29640.0::225.23809523809524,30060.0::40440.0::210.6936416184971,40920.0::51480.0::240.0,51960.0::61200.0::204.15584415584416,61560.0::69960.0::183.0,70320.0::79020.0::291.1034482758621
6,2635F,18540.0::29880.0::225.23809523809524,30300.0::40680.0::210.6936416184971,41160.0::51720.0::240.0,52200.0::61440.0::204.15584415584416,61800.0::70200.0::183.0,70560.0::79260.0::291.1034482758621
6,9051F,18660.0::30000.0::225.23809523809524,30420.0::40800.0::210.6936416184971,41280.0::51840.0::240.0,52320.0::61560.0::204.15584415584416,61920.0::70320.0::183.0,70680.0::79380.0::291.1034482758621
6,3480,16380.0::27840.0::220.0523560209424,28260.0::38760.0::210.68571428571428,39240.0::49320.0::240.0,49800.0::58620.0::203.87755102040816,58980.0::67440.0::184.46808510638297,67800.0::77040.0::293.3766233766234
6,5264F,16440.0::27900.0::220.0523560209424,28320.0::38820.0::210.68571428571428,39300.0::49380.0::240.0,49860.0::58680.0::203.87755102040816,59040.0::67500.0::184.46808510638297,67860.0::77100.0::293.3766233766234
6,5261,16545.0::28022.0::220.09449333449507,28442.0::38942.0::210.68571428571428,39422.0::49502.0::240.0,49982.0::58802.0::203.87755102040816,59162.0::67622.0::184.46808510638297,67982.0::77205.0::292.49533774260004
6,5265F,16631.0::28123.0::220.15245388096068,28543.0::39043.0::210.68571428571428,39523.0::49603.0::240.0,50083.0::58903.0::203.87755102040816,59263.0::67723.0::184.46808510638297,68083.0::77291.0::291.74109470026065
6,5267,16700.0::28203.0::220.20729374945665,28623.0::39123.0::210.68571428571428,39603.0::49683.0::240.0,50163.0::58983.0::203.87755102040816,59343.0::67803.0::184.46808510638297,68163.0::77360.0::291.20196803305424
6,5352,16800.0::28320.0::220.3125,28740.0::39240.0::210.68571428571428,39720.0::49800.0::240.0,50280.0::59100.0::203.87755102040816,59460.0::67920.0::184.46808510638297,68280.0::77460.0::290.3921568627451
6,5312,20520.0::32100.0::234.87046632124353,32460.0::43380.0::213.95604395604394,43860.0::54900.0::240.32608695652175,55380.0::65160.0::181.6564417177914,65520.0::75300.0::228.03680981595093,77760.0::88320.0::306.5217391304348
6,5311,20632.0::32212.0::234.87046632124353,32572.0::43492.0::213.95604395604394,43972.0::55012.0::240.32608695652175,55492.0::65272.0::181.6564417177914,65632.0::75412.0::228.03680981595093,77872.0::88432.0::306.5217391304348
6,5266F,20709.0::32289.0::234.87046632124353,32649.0::43569.0::213.95604395604394,44049.0::55089.0::240.32608695652175,55569.0::65349.0::181.6564417177914,65709.0::75489.0::228.03680981595093,77949.0::88509.0::306.5217391304348
6,5205,20806.0::32386.0::234.87046632124353,32746.0::43666.0::213.95604395604394,44146.0::55186.0::240.32608695652175,55666.0::65446.0::181.6564417177914,65806.0::75586.0::228.03680981595093,78046.0::88606.0::306.5217391304348
6,5200F,20940.0::32520.0::234.87046632124353,32880.0::43800.0::213.95604395604394,44280.0::55320.0::240.32608695652175,55800.0::65580.0::181.6564417177914,65940.0::75720.0::228.03680981595093,78180.0::88740.0::306.5217391304348
11,3481,18960.0::26700.0::239.7674418604651,27060.0::34140.0::183.05084745762713,34560.0::42120.0::223.33333333333334,42600.0::51120.0::225.2112676056338,51540.0::60000.0::197.6595744680851,60300.0::69360.0::201.25827814569536
11,5208,19026.0::26788.0::240.30945632568927,27148.0::34228.0::183.05084745762713,34648.0::42208.0::223.33333333333334,42688.0::51208.0::225.2112676056338,51628.0::60088.0::197.6595744680851,60388.0::69448.0::201.25827814569536
11,1046G,19140.0::26940.0::241.3846153846154,27300.0::34380.0::183.05084745762713,34800.0::42360.0::223.33333333333334,42840.0::51360.0::225.2112676056338,51780.0::60240.0::197.6595744680851,60540.0::69600.0::201.25827814569536
11,5466,19218.0::27018.0::241.3846153846154,27389.0::34469.0::183.05084745762713,34889.0::42449.0::223.33333333333334,42929.0::51029.0::226.0,51449.0::59969.0::199.01408450704224,60329.0::69701.0::199.7516005121639
11,5467,19324.0::27124.0::241.3846153846154,27510.0::34590.0::183.05084745762713,35010.0::42570.0::223.33333333333334,43050.0::51570.0::225.2112676056338,51990.0::60450.0::197.6595744680851,60776.0::69836.0::201.25827814569536
11,5475,19416.0::27216.0::241.3846153846154,27615.0::34695.0::183.05084745762713,35115.0::42675.0::223.33333333333334,43155.0::51675.0::225.2112676056338,52095.0::60555.0::197.6595744680851,60894.0::69954.0::201.25827814569536
11,5469,19462.0::27262.0::241.3846153846154,27668.0::34748.0::183.05084745762713,35168.0::42728.0::223.33333333333334,43208.0::51728.0::225.2112676056338,52148.0::60608.0::197.6595744680851,60954.0::70014.0::201.25827814569536
11,5470,19560.0::27360.0::241.3846153846154,27780.0::34860.0::183.05084745762713,35280.0::42840.0::223.33333333333334,43320.0::51840.0::225.2112676056338,52260.0::60720.0::197.6595744680851,61080.0::70140.0::201.25827814569536
11,6361,24000.0::32160.0::202.05882352941177,32520.0::40260.0::207.2093023255814,40740.0::48360.0::225.11811023622047,48840.0::55920.0::222.20338983050848,56400.0::63060.0::186.21621621621622,63420.0::70260.0::206.31578947368422
11,6314,24660.0::34320.0::192.11180124223603,34740.0::43800.0::216.35761589403972,44280.0::53220.0::224.49664429530202,53700.0::61620.0::200.45454545454547,62040.0::68760.0::180.53571428571428,69240.0::82800.0::268.42105263157896
11,5405,24780.0::34440.0::192.11180124223603,34860.0::43920.0::216.35761589403972,44400.0::53340.0::224.49664429530202,53820.0::61740.0::200.45454545454547,62160.0::68880.0::180.53571428571428,69360.0::82860.0::268.42105263157896
11,5406,24909.0::34181.0::191.90854184641933,34601.0::43645.0::215.90535161432993,44065.0::53065.0::226.0,53485.0::61541.0::204.17676266137042,61901.0::69041.0::182.2689075630252,69505.0::82989.0::266.85915492957747
11,5404,24961.0::34246.0::192.17086698976846,34666.0::43704.0::215.7426421774729,44124.0::53124.0::226.0,53544.0::61606.0::204.3515256760109,61966.0::69106.0::182.2689075630252,69564.0::83041.0::266.19010359268236
11,5408,25075.0::33968.0::191.95012931519173,34388.0::43351.0::213.78160214213992,43831.0::52771.0::224.49664429530202,53251.0::61028.0::207.3838883888389,61388.0::68588.0::180.5,69068.0::83155.0::255.11025840295318
11,5409,25185.0::34106.0::192.61411276762695,34526.0::43475.0::213.4339591015756,43955.0::52895.0::224.49664429530202,53375.0::61166.0::207.84501347708894,61526.0::68726.0::180.5,69206.0::83265.0::253.46171127173275
11,1047F,25260.0::34200.0::193.08724832214764,34620.0::43560.0::213.2214765100671,44040.0::52980.0::224.49664429530202,53460.0::61260.0::208.15384615384616,61620.0::68820.0::180.5,69300.0::83340.0::252.35294117647058
11,5258,25424.0::34364.0::193.08724832214764,34784.0::43724.0::213.1907158836689,44204.0::53144.0::224.49664429530202,53624.0::61424.0::208.15384615384616,61784.0::68984.0::180.5,69464.0::83509.0::251.89275220372184
11,2397F,22800.0::31140.0::216.9064748201439,31560.0::40200.0::196.25,40680.0::49260.0::226.78321678321677,49740.0::57780.0::216.26865671641792,58260.0::65220.0::183.6206896551724,65580.0::72600.0::234.10256410256412
11,5407F,22860.0::31260.0::218.14285714285714,31680.0::40320.0::196.25,40800.0::49380.0::226.78321678321677,49860.0::57900.0::216.26865671641792,58380.0::65340.0::183.6206896551724,65700.0::72720.0::234.10256410256412
11,5413F,22944.0::31344.0::218.14285714285714,31764.0::40404.0::196.25,40884.0::49464.0::226.78321678321677,49944.0::57984.0::216.26865671641792,58464.0::65424.0::183.6206896551724,65784.0::72804.0::234.10256410256412
11,5414F,23040.0::31440.0::218.14285714285714,31860.0::40500.0::196.25,40980.0::49560.0::226.78321678321677,50040.0::58080.0::216.26865671641792,58560.0::65520.0::183.6206896551724,65880.0::72900.0::234.10256410256412
11,5415F,23117.0::31517.0::218.14285714285714,31937.0::40577.0::196.25,41057.0::49637.0::226.78321678321677,50117.0::58157.0::216.26865671641792,58637.0::65597.0::183.6206896551724,65957.0::72977.0::234.10256410256412
11,5416F,23160.0::31560.0::218.14285714285714,31980.0::40620.0::196.25,41100.0::49680.0::226.78321678321677,50160.0::58200.0::216.26865671641792,58680.0::65640.0::183.6206896551724,66000.0::73020.0::234.10256410256412
11,5418,23256.0::31672.0::218.68631178707224,32092.0::40732.0::196.25,41212.0::49792.0::226.78321678321677,50272.0::58312.0::216.26865671641792,58792.0::65752.0::183.6574712643678,66112.0::73132.0::234.10256410256412
11,5419,23305.0::31730.0::219.05382789317508,32150.0::40790.0::196.25,41270.0::49850.0::226.78321678321677,50330.0::58370.0::216.26865671641792,58850.0::65810.0::183.71048850574712,66170.0::73190.0::234.10256410256412
11,5420F,23378.0::31814.0::219.49075391180654,32234.0::40874.0::196.25,41354.0::49934.0::226.78321678321677,50414.0::58454.0::216.26865671641792,58934.0::65894.0::183.80689655172415,66254.0::73274.0::234.10256410256412
11,5421,23444.0::31892.0::220.0569365530303,32312.0::40952.0::196.25,41432.0::50012.0::226.78321678321677,50492.0::58532.0::216.26865671641792,59012.0::65972.0::183.95172413793102,66332.0::73352.0::234.10256410256412
11,5422,23520.0::31980.0::220.63829787234042,32400.0::41040.0::196.25,41520.0::50100.0::226.78321678321677,50580.0::58620.0::216.26865671641792,59100.0::66060.0::184.13793103448276,66420.0::73440.0::234.10256410256412
11,5423,23596.0::32056.0::220.63829787234042,32476.0::41116.0::196.25,41596.0::50176.0::226.78321678321677,50656.0::58711.0::216.55027932960894,59191.0::66151.0::184.13793103448276,66511.0::73516.0::233.8490364025696
11,2077,23689.0::32149.0::220.63829787234042,32569.0::41209.0::196.25,41689.0::50269.0::226.78321678321677,50749.0::58343.0::215.48828022122728,58823.0::65903.0::188.135593220339,66263.0::73609.0::230.9471821399401
11,2086,23767.0::32227.0::220.63829787234042,32647.0::41287.0::196.25,41767.0::50347.0::226.78321678321677,50827.0::58437.0::215.88042049934296,58917.0::65997.0::188.135593220339,66357.0::73687.0::230.75716234652114
11,5426,23820.0::32280.0::220.63829787234042,32700.0::41340.0::196.25,41820.0::50400.0::226.78321678321677,50880.0::58500.0::216.14173228346456,58980.0::66060.0::188.135593220339,66420.0::73740.0::230.65573770491804
11,5269F,23907.0::32379.0::221.09915014164307,32799.0::41019.0::195.54744525547446,41439.0::50079.0::228.33333333333334,50499.0::58119.0::216.14173228346456,58599.0::65067.0::192.9239332096475,65427.0::71427.0::193.8
11,5270F,23976.0::32458.0::221.49516623437867,32878.0::41098.0::195.54744525547446,41518.0::50158.0::228.33333333333334,50578.0::58198.0::216.14173228346456,58678.0::65136.0::192.59863734902447,65496.0::71496.0::193.8
11,5271F,24090.0::32589.0::222.1932580303565,33009.0::41229.0::195.54744525547446,41649.0::50289.0::228.33333333333334,50709.0::58329.0::216.14173228346456,58809.0::65250.0::192.07894736842104,65610.0::71610.0::193.8
11,5272F,21060.0::28680.0::246.3779527559055,29100.0::36120.0::179.74358974358975,36540.0::44580.0::217.16417910447763,45060.0::53100.0::224.32835820895522,53580.0::62100.0::195.6338028169014,62460.0::71760.0::190.25806451612902
11,5223F,21161.0::28798.0::246.6497970407228,29218.0::37078.0::189.84732824427482,37498.0::45598.0::226.88888888888889,46078.0::54118.0::224.32835820895522,54538.0::62578.0::193.43283582089552,62938.0::71878.0::190.6711409395973
11,5225F,21232.0::28880.0::246.84518828451883,29300.0::37160.0::189.84732824427482,37580.0::45680.0::226.88888888888889,46160.0::54200.0::224.32835820895522,54620.0::62660.0::193.43283582089552,63020.0::71960.0::190.6711409395973
11,5227F,21314.0::28976.0::247.11589663273296,29396.0::37256.0::189.84732824427482,37676.0::45776.0::226.88888888888889,46256.0::54296.0::224.32835820895522,54716.0::62756.0::193.43283582089552,63116.0::72056.0::190.6711409395973
11,5229F,21420.0::29100.0::247.5,29520.0::37380.0::189.84732824427482,37800.0::45900.0::226.88888888888889,46380.0::54420.0::224.32835820895522,54840.0::62880.0::193.43283582089552,63240.0::72180.0::190.6711409395973
11,5230F,21960.0::30660.0::217.44827586206895,31020.0::40080.0::207.6158940397351,40560.0::50400.0::224.6341463414634,50880.0::61140.0::193.1578947368421,61500.0::71760.0::198.0701754385965,86880.0::88200.0::332.72727272727275
11,5228F,22061.0::30761.0::217.44827586206895,31121.0::40181.0::207.6158940397351,40661.0::50501.0::224.6341463414634,50981.0::61241.0::193.1578947368421,61601.0::71861.0::198.0701754385965,86981.0::88301.0::332.72727272727275
11,5226F,22156.0::30856.0::217.44827586206895,31216.0::40276.0::207.6158940397351,40756.0::50596.0::224.6341463414634,51076.0::61336.0::193.1578947368421,61696.0::71956.0::198.0701754385965,87076.0::88396.0::332.72727272727275
11,5224F,22209.0::30909.0::217.44827586206895,31269.0::40329.0::207.6158940397351,40809.0::50649.0::224.6341463414634,51129.0::61389.0::193.1578947368421,61749.0::72009.0::198.0701754385965,87129.0::88449.0::332.72727272727275
11,5281G,22320.0::30660.0::191.8705035971223,31020.0::40020.0::206.4,40440.0::50760.0::225.34883720930233,51240.0::61500.0::193.1578947368421,61860.0::72120.0::198.0701754385965,87240.0::88560.0::332.72727272727275
11,5282F,22453.0::31918.0::191.08996302165875,32278.0::41998.0::212.96296296296296,42418.0::51815.0::224.6913376609556,52295.0::61318.0::190.86163138645682,61678.0::71075.0::232.263967223582,87373.0::87973.0::300.0
11,5283F,22541.0::32034.0::191.49820920678394,32394.0::42114.0::212.96296296296296,42534.0::51917.0::224.35516359373335,52397.0::61434.0::191.17013389399136,61794.0::71177.0::232.118139187893,87461.0::88061.0::300.0
11,5284F,22604.0::32479.0::191.41432911392405,32839.0::42619.0::214.04907975460122,43039.0::52471.0::225.54198473282443,52891.0::61519.0::190.52294853963838,61879.0::71251.0::232.01792573623558,87524.0::88124.0::300.0
11,5427,22680.0::29700.0::196.66666666666666,30060.0::37740.0::192.65625,38220.0::46680.0::223.61702127659575,47100.0::55920.0::222.24489795918367,56340.0::66120.0::182.76073619631902,66600.0::88200.0::288.75
11,2014,22732.0::29777.0::197.37068843151172,30137.0::37792.0::192.13017635532333,38272.0::46744.0::223.90368271954674,47164.0::55984.0::222.24489795918367,56404.0::66184.0::182.76073619631902,66664.0::88252.0::288.75
11,2026,22786.0::29858.0::198.18382352941177,30218.0::37846.0::191.60409019402204,38326.0::46812.0::224.2585434833844,47232.0::56052.0::222.24489795918367,56472.0::66252.0::182.76073619631902,66732.0::88306.0::288.75
11,5430,22859.0::29968.0::199.36144324096216,30328.0::37919.0::190.95514424976946,38399.0::46903.0::224.74694261523987,47323.0::56143.0::222.24489795918367,56563.0::66343.0::182.76073619631902,66823.0::88379.0::288.75
11,5452,22920.0::30060.0::200.42016806722688,30420.0::37980.0::190.47619047619048,38460.0::46980.0::225.2112676056338,47400.0::56220.0::222.24489795918367,56640.0::66420.0::182.76073619631902,66900.0::88440.0::288.75
11,5453,22997.0::30150.0::200.96372151544807,30510.0::38070.0::190.47619047619048,38550.0::47083.0::225.51793038790578,47503.0::56310.0::221.87402066537982,56730.0::66523.0::182.92499744715613,66990.0::88517.0::288.75
11,5454F,23064.0::30588.0::200.44976076555025,30948.0::39108.0::196.76470588235293,39528.0::48528.0::225.904,49008.0::58548.0::210.37735849056602,58908.0::68568.0::192.8422360248447,69108.0::88584.0::312.3076923076923
11,5455,23145.0::30683.0::201.14168214380473,31043.0::39203.0::196.76470588235293,39623.0::48623.0::225.9071111111111,49103.0::58643.0::210.37735849056602,59003.0::68663.0::192.6712215320911,69203.0::88665.0::312.3076923076923
11,5456,23183.0::30726.0::201.41860002651464,31086.0::39246.0::196.76470588235293,39666.0::48666.0::225.92177777777778,49146.0::58686.0::210.37735849056602,59046.0::68706.0::192.6103519668737,69246.0::88703.0::312.3076923076923
11,5451F,23280.0::31200.0::201.36363636363637,31500.0::39780.0::199.1304347826087,40260.0::49680.0::225.28662420382165,50160.0::59520.0::206.53846153846155,59820.0::69360.0::198.67924528301887,70140.0::88800.0::296.7692307692308
11,5459F,23321.0::31241.0::201.36363636363637,31541.0::39821.0::199.1304347826087,40301.0::49721.0::225.28662420382165,50201.0::59561.0::206.53846153846155,59861.0::69401.0::198.67924528301887,70181.0::88841.0::296.7692307692308
11,5460F,23400.0::31320.0::201.36363636363637,31620.0::39900.0::199.1304347826087,40380.0::49800.0::225.28662420382165,50280.0::59640.0::206.53846153846155,59940.0::69480.0::198.67924528301887,70260.0::88920.0::296.7692307692308
11,5461F,23471.0::31031.0::202.38095238095238,31391.0::39586.0::197.5366076876144,40006.0::49006.0::226.0,49486.0::58991.0::209.44897422409258,59351.0::69046.0::192.2859721505931,69586.0::88991.0::312.3076923076923
11,5462F,23520.0::31080.0::202.38095238095238,31440.0::39660.0::198.17518248175182,40080.0::49080.0::226.0,49560.0::59040.0::208.86075949367088,59400.0::69120.0::192.22222222222223,69660.0::89040.0::318.6666666666667
11,5468,23590.0::31150.0::202.38095238095238,31510.0::39730.0::198.18272506082724,40150.0::49150.0::226.0,49630.0::59110.0::208.86075949367088,59470.0::69190.0::192.24084362139916,69730.0::89111.0::318.5529531568228
11,2351F,37260.0::37260.0::Problem with SWT,69780.0::70380.0::246.0,70980.0::70980.0::Problem with SWT,72060.0::72720.0::166.36363636363637,89280.0::89280.0::Problem with SWT,90000.0::90000.0::Problem with SWT
12,0470F,21660.0::30540.0::199.05405405405406,30900.0::39840.0::260.73825503355704,40440.0::50040.0::300.0,50640.0::58080.0::214.3548387096774,58440.0::65040.0::183.8181818181818,65400.0::71880.0::263.8888888888889
12,6864F,21771.0::30651.0::199.05405405405406,31011.0::39951.0::260.73825503355704,40551.0::50151.0::300.0,50751.0::58191.0::214.3548387096774,58551.0::65151.0::183.8181818181818,65511.0::71991.0::263.8888888888889
12,6865F,21840.0::30720.0::199.05405405405406,31080.0::40020.0::260.73825503355704,40620.0::50220.0::300.0,50820.0::58260.0::214.3548387096774,58620.0::65220.0::183.8181818181818,65580.0::72060.0::263.8888888888889
12,1675F,21922.0::30802.0::199.05405405405406,31162.0::40102.0::260.73825503355704,40702.0::50302.0::300.0,50902.0::58342.0::214.3548387096774,58702.0::65302.0::183.8181818181818,65662.0::72142.0::263.8888888888889
12,1677F,22020.0::30900.0::199.05405405405406,31260.0::40200.0::260.73825503355704,40800.0::50400.0::300.0,51000.0::58440.0::214.3548387096774,58800.0::65400.0::183.8181818181818,65760.0::72240.0::263.8888888888889
12,1679F,22093.0::30991.0::199.5192178017532,31351.0::40291.0::260.73825503355704,40891.0::50491.0::300.0,51091.0::58531.0::214.3548387096774,58891.0::65491.0::183.8181818181818,65851.0::72313.0::262.97771587743733
12,1681F,22198.0::31123.0::200.28151260504202,31483.0::40423.0::260.73825503355704,41023.0::50623.0::300.0,51223.0::58663.0::214.3548387096774,59023.0::65623.0::183.8181818181818,65983.0::72418.0::261.6958041958042
12,1683F,22260.0::31200.0::200.73825503355704,31560.0::40500.0::260.73825503355704,41100.0::50700.0::300.0,51300.0::58740.0::214.3548387096774,59100.0::65700.0::183.8181818181818,66060.0::72480.0::261.02803738317755
12,1685F,22332.0::31272.0::200.73825503355704,31632.0::40572.0::260.73825503355704,41172.0::50772.0::300.0,51372.0::59172.0::212.76923076923077,59532.0::66132.0::183.8181818181818,66492.0::72552.0::283.66336633663366
12,1687F,22440.0::31380.0::200.73825503355704,31740.0::40680.0::260.73825503355704,41280.0::50880.0::300.0,51480.0::59280.0::212.76923076923077,59640.0::66240.0::183.8181818181818,66600.0::72660.0::283.66336633663366
12,1686F,24000.0::33120.0::183.55263157894737,33480.0::42600.0::276.3157894736842,43200.0::52200.0::300.0,52800.0::59940.0::204.9579831932773,60300.0::66420.0::181.76470588235293,66900.0::73260.0::268.8679245283019
12,1684F,24104.0::33224.0::183.55263157894737,33584.0::42704.0::276.3157894736842,43304.0::52304.0::300.0,52904.0::60044.0::204.9579831932773,60404.0::66524.0::181.76470588235293,67004.0::73364.0::268.8679245283019
12,1682F,24180.0::33300.0::183.55263157894737,33660.0::42780.0::276.3157894736842,43380.0::52380.0::300.0,52980.0::60120.0::204.9579831932773,60480.0::66600.0::181.76470588235293,67080.0::73440.0::259.811320754717
12,1680F,24258.0::33378.0::183.55263157894737,33738.0::42858.0::276.3157894736842,43458.0::52458.0::300.0,53058.0::60198.0::204.9579831932773,60558.0::66678.0::181.76470588235293,67158.0::73518.0::259.811320754717
12,1678F,24389.0::33509.0::183.55263157894737,33869.0::42989.0::276.3157894736842,43589.0::52589.0::300.0,53189.0::60329.0::204.9579831932773,60689.0::66809.0::181.76470588235293,67289.0::73649.0::259.811320754717
12,1676F,24480.0::33600.0::183.55263157894737,33960.0::43080.0::276.3157894736842,43680.0::52680.0::300.0,53280.0::60420.0::204.9579831932773,60780.0::66900.0::181.76470588235293,67380.0::73740.0::259.811320754717
